K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,clusters,sampling,sampling_k,num_epochs,anomaly_detector,accuracy,f1,recall,precision,losses,f1_std,reliable_mini_batch
7.0,1.0,64.0,256.0,,0.0013228433115761,removal,0.0,0.396268199007753,366.6,mean,GATConv,15.0,11.0,300.0,cluster,,100.0,nearest_neighbors,0.8862200131865903,0.8618168794890698,0.8882285714285715,0.8370779636686242,"[22.264853596687317, 21.388868987560272, 20.981912195682526, 20.870792508125305, 20.79766708612442, 20.95377218723297, 20.804940342903137, 20.40877914428711, 19.907015025615692, 19.776310563087463, 19.89513736963272, 19.480565428733826, 19.61491423845291, 19.50532215833664, 19.11935168504715, 18.81872969865799, 18.510827958583832, 18.852716147899628, 18.16244602203369, 18.06709897518158, 17.858324229717255, 17.73693746328354, 17.613226771354675, 16.976523101329803, 16.69966608285904, 16.640150249004364, 16.030580282211304, 15.978924751281738, 15.81805956363678, 15.370992243289948, 15.09440290927887, 14.937265872955322, 14.868273138999939, 14.438183724880219, 14.136675596237183, 13.984454989433289, 13.707442283630371, 13.39104363322258, 13.324844807386398, 13.045326709747314, 12.796250700950623, 12.423794090747833, 12.226768374443054, 11.970973074436188, 11.794210702180862, 11.549884915351868, 11.33028045296669, 11.19966048002243, 11.004713296890259, 10.825448423624039, 10.63273873925209, 10.394688844680786, 10.334671199321747, 9.952072590589523, 9.747090220451355, 9.509215027093887, 9.43616196513176, 9.147970020771027, 9.043520748615265, 8.898831963539124, 8.733064144849777, 8.537745267152786, 8.407874166965485, 8.231331259012222, 8.0577871799469, 7.85268697142601, 7.665305405855179, 7.547897279262543, 7.447755068540573, 7.317033916711807, 7.238905757665634, 7.1113486886024475, 6.949632674455643, 6.815947711467743, 6.821479946374893, 6.545516312122345, 6.411961913108826, 6.333146750926971, 6.2019639909267426, 6.165656566619873, 6.035496890544891, 5.9519694447517395, 5.82050134241581, 5.69577269256115, 5.622402146458626, 5.511102065443993, 5.468263760209084, 5.333543211221695, 5.341194957494736, 5.167749390006065, 5.072695046663284, 5.028082728385925, 4.894746378064156, 4.808894589543343, 4.784112066030502, 4.719766408205032, 4.6287786811590195, 4.589408949017525, 4.4775847643613815, 4.382140174508095]",0.0037111648312434615,
9.0,2.0,256.0,256.0,,0.0087227352253658,removal,0.0,0.2263312200120145,366.6,mean,GATConv,15.0,12.0,400.0,,,,,0.8946087132930973,0.8617780864963782,0.8225523809523809,0.9049550406484521,"[31.9068803191185, 30.23113262653351, 27.712168395519257, 25.090507328510284, 21.173475921154022, 17.652072697877884, 14.644611209630966, 12.21853968501091, 10.266374230384827, 8.654477998614311, 7.386211052536964, 6.444836869835854, 5.588696464896202, 5.019389823079109, 4.4201323091983795, 3.9837377443909645, 3.543973758816719, 3.24626986682415, 2.952205091714859, 2.7828819677233696, 2.523405872285366, 2.3167240023612976, 2.1468962877988815, 2.036587469279766, 1.8832955919206142, 1.7718432620167732, 1.6409680880606174, 1.5530578270554543, 1.4897849671542645, 1.399188332259655, 1.3136631436645985, 1.252954300493002, 1.1715380623936653, 1.1351913549005985, 1.0582376141101122, 1.021988034248352, 0.9691040888428688, 0.9209330193698406, 0.8780294749885798, 0.8533026650547981, 0.8126423843204975, 0.7985754013061523, 0.7500274442136288, 0.7274699062108994, 0.6932881157845259, 0.6706199608743191, 0.6397174075245857, 0.6166058834642172, 0.5991298146545887, 0.57687415368855]",0.001898123217583913,1.0
14.0,2.0,256.0,256.0,,0.0087006572425131,removal,0.0,0.2541615519557845,366.6,mean,GATConv,5.0,7.0,400.0,,,,,0.8944362732667243,0.8617694638728658,0.8238984126984127,0.9033029201728388,"[106.80901849269867, 87.97154033184052, 53.973514288663864, 30.835950538516045, 19.419585146009922, 13.587792858481407, 10.027705397456884, 8.020845167338848, 6.3508229069411755, 5.326177364215255, 4.421484796330333, 3.8596768397837877, 3.3584957625716925, 2.9274264611303806, 2.589102428406477, 2.3121666377410293, 2.0374989602714777, 1.8730327310040593, 1.6764661008492112, 1.5812628427520394, 1.3732008431106806, 1.2868126770481467, 1.1657609059475362, 1.0839478843845427, 1.0037144315429032, 0.9465259173884988, 0.8822714034467936, 0.8073040745221078, 0.7660684939473867, 0.7198962992988527, 0.6634408920072019, 0.6164897880516946, 0.5912354975007474, 0.5434095214586705, 0.49816783680580556, 0.4800542131997645, 0.44241060968488455, 0.4241225691512227, 0.3979570053052157, 0.3916292905341834, 0.3602546143811196, 0.34412662393879145, 0.32786460837814957, 0.3032017418881878, 0.2924176149535924, 0.27572844887617975, 0.2561725404812023, 0.24893749388866127, 0.23151252081152052, 0.2213333916151896]",0.0034512761067865233,1.0
11.0,2.0,256.0,256.0,,0.0094660984761773,removal,0.0,0.2517489888488469,366.6,mean,GATConv,5.0,10.0,400.0,,,,,0.8945579956382816,0.8616014292396044,0.8217904761904762,0.9054864710165955,"[100.39020812511444, 73.72270405292511, 42.04336787760258, 24.46878071129322, 15.880130395293236, 11.272912710905075, 8.452664628624916, 6.790220282971859, 5.399633374065161, 4.5451968517154455, 3.78968065045774, 3.312300957739353, 2.8889588881284, 2.524347387254238, 2.230619049631059, 1.9946022778749466, 1.7592540150508285, 1.6189201241359115, 1.4482035282999277, 1.3615559302270412, 1.189328633248806, 1.114177256822586, 1.0099906004033983, 0.9376971768215299, 0.8695782003924251, 0.8204028483014554, 0.7649092706851661, 0.6993929501622915, 0.6645252914167941, 0.6245226603932679, 0.576194082852453, 0.5350184417329729, 0.5128840205725282, 0.47162975766696036, 0.43283915752545, 0.4168681015726179, 0.3844203541520983, 0.3684014698956162, 0.3456061582546681, 0.3398248926969245, 0.312644547666423, 0.29884763644076884, 0.2843179431511089, 0.26336798490956426, 0.25447665085084736, 0.23904777353163809, 0.22287346399389207, 0.21645956521388143, 0.20064416440436617, 0.19227341387886554]",0.0028418305591406453,1.0
19.0,2.0,128.0,256.0,,0.0072813380013242,removal,0.0,0.2562382689656221,366.6,mean,GCNConv,20.0,7.0,200.0,cluster,,100.0,nearest_neighbors,0.8924988588527667,0.8615152804596227,0.8374857142857144,0.8870579326760734,"[12.906749486923218, 13.015064597129822, 12.86111605167389, 12.79504668712616, 12.697707533836365, 12.796570777893066, 12.626593589782715, 12.465916156768799, 12.366629838943481, 12.201497733592987, 12.30570274591446, 11.840426683425903, 11.55808424949646, 11.21555608510971, 10.899620950222015, 10.508234202861786, 9.93257075548172, 9.611735343933105, 9.015339195728302, 8.387990117073059, 7.903109669685364, 7.248553276062012, 6.817789554595947, 6.299802362918854, 5.841344475746155, 5.439121276140213, 5.074939042329788, 4.743990749120712, 4.398203104734421, 4.137924343347549, 3.8330699801445007, 3.6209309697151184, 3.383286029100418, 3.2006725668907166, 3.0350071489810944, 2.8234214037656784, 2.703722596168518, 2.569446250796318, 2.468816414475441, 2.337025284767151, 2.2573051154613495, 2.1332849264144897, 2.034132942557335, 1.9393099695444107, 1.88455830514431, 1.7943141162395477, 1.72575244307518, 1.6892649233341217, 1.5894130915403366, 1.5583401918411255, 1.4987568259239197, 1.4487674534320831, 1.3822220116853714, 1.3342153802514076, 1.3111566752195358, 1.267814688384533, 1.2053802907466888, 1.1790374964475632, 1.1616740822792053, 1.1177461296319962, 1.0864343047142029, 1.038998119533062, 1.012717455625534, 0.98689965903759, 0.9646446481347084, 0.9516642019152641, 0.9162839204072952, 0.8919579014182091, 0.8674466833472252, 0.8600993379950523, 0.8413403183221817, 0.8155790716409683, 0.7891367301344872, 0.7784651592373848, 0.7555219680070877, 0.7331274077296257, 0.7201554849743843, 0.7016245871782303, 0.6916811242699623, 0.6831711679697037, 0.6622088588774204, 0.6456506326794624, 0.6334565281867981, 0.618127454072237, 0.6135174855589867, 0.5898586213588715, 0.5852618478238583, 0.5697910636663437, 0.5552616938948631, 0.5449962839484215, 0.5368633009493351, 0.5304190665483475, 0.5170250944793224, 0.5079846829175949, 0.5017993859946728, 0.49083099141716957, 0.48373327776789665, 0.4727921262383461, 0.4620428644120693, 0.466480378061533]",0.009084167862212124,
6.0,2.0,128.0,128.0,,0.0099488102307033,removal,0.0,0.215592693624179,366.6,mean,GCNConv,10.0,1.0,200.0,,,,,0.8952477557437744,0.8615123653456662,0.8158476190476192,0.9126155394767963,"[22.823650240898132, 21.568437159061432, 19.518822073936462, 17.681068420410156, 15.681079030036926, 13.757724821567535, 11.786902666091919, 10.22312206029892, 8.80236566066742, 7.50687763094902, 6.588560372591019, 5.866226255893707, 5.20331846177578, 4.601030930876732, 4.1414917558431625, 3.7382640540599823, 3.4197238087654114, 3.1628850027918816, 2.8363170623779297, 2.63049203902483, 2.430868908762932, 2.296800658106804, 2.1611513569951057, 1.9992052167654037, 1.8450279757380486, 1.7419810071587563, 1.6546892449259758, 1.5541602298617363, 1.4633044712245464, 1.3975872620940208, 1.3232770413160324, 1.2517595328390598, 1.2010934315621853, 1.1247007325291634, 1.0814204029738903, 1.0370676219463348, 0.9868828393518925, 0.9601642340421677, 0.8988078273832798, 0.8767636902630329, 0.8492891062051058, 0.80814079195261, 0.7625831924378872, 0.7417542226612568, 0.7224197667092085, 0.6790667567402124, 0.6591538228094578, 0.637504156678915, 0.6232335083186626, 0.5987947341054678]",0.0033919940714343673,1.0
10.0,2.0,256.0,256.0,,0.0066464590222898,relabeling,0.0,0.20027712009320814,366.6,mean,GATConv,15.0,11.0,300.0,,,,,0.8942942638332404,0.8613653130100692,0.8221968253968253,0.9044530504529412,"[11.143299490213394, 11.202482730150223, 11.010345458984375, 10.771890938282013, 9.954021513462067, 10.105495765805244, 8.977894067764282, 7.996439665555954, 7.769178628921509, 6.646204650402069, 6.2259542644023895, 5.524717420339584, 4.876822963356972, 4.702952831983566, 4.347229108214378, 3.809967987239361, 3.4561305567622185, 3.0923319682478905, 3.0335022658109665, 2.680380880832672, 2.443926453590393, 2.226956345140934, 2.118132121860981, 1.8762666285037994, 1.8452930822968483, 1.741117935627699, 1.6854229643940926, 1.4906438812613487, 1.4285188540816307, 1.3328083418309689, 1.3246428184211254, 1.1847440488636494, 1.123337548226118, 1.1289594322443008, 1.0278806872665882, 1.0048882272094488, 0.9374662954360247, 0.8990200273692608, 0.8597731236368418, 0.8273967802524567, 0.8041018154472113, 0.7904945965856314, 0.7465732544660568, 0.6925064530223608, 0.6659906003624201, 0.6509461253881454, 0.6231817491352558, 0.586208064109087, 0.6054274160414934, 0.5748462826013565]",0.0009215779732264903,1.0
13.0,2.0,256.0,256.0,,0.0089909774519467,removal,0.0,0.398269222105117,366.6,mean,GATConv,5.0,6.0,300.0,,,,,0.8837754222244764,0.8608016452050837,0.8997587301587302,0.8250816517911772,"[79.4122885465622, 70.3259442448616, 50.904907047748566, 33.79434511065483, 21.19566598534584, 15.133044362068176, 11.423171311616898, 8.803709104657173, 7.4059081599116325, 5.93568554520607, 5.02435989677906, 4.221776645630598, 3.724467769265175, 3.3489971682429314, 2.980563400313258, 2.6112770549952984, 2.3269527591764927, 2.131166849285364, 1.981816753745079, 1.7556691095232964, 1.6467081662267447, 1.4818055490031838, 1.399088827893138, 1.2713402826339006, 1.181689334101975, 1.0991969211027026, 1.0442832252010703, 0.9882702613249421, 0.9156698370352387, 0.8452990748919547, 0.8091931324452162, 0.7369420323520899, 0.6941244336776435, 0.6678414838388562, 0.627742491196841, 0.5953374332748353, 0.5716029526665807, 0.5410927240736783, 0.5106454631313682, 0.4805695256218314, 0.4598487662151456, 0.4466978693380952, 0.4199906918220222, 0.3932151645421982, 0.3817644785158336, 0.3673350880853832, 0.35137133370153606, 0.32724891626276076, 0.31500192382372916, 0.3086493229493499]",0.0008501517989103602,1.0
8.0,2.0,256.0,256.0,,0.002203489817238,removal,0.0,0.3980750258397018,366.6,mean,GATConv,15.0,2.0,50.0,cluster,,100.0,nearest_neighbors,0.88310594918091,0.8607608252802923,0.9045841269841268,0.821029215124951,"[4.48236471414566, 4.57756495475769, 4.482438027858734, 4.520070791244507, 4.545185923576355, 4.631902456283569, 4.667151093482971, 4.5052878856658936, 4.364984154701233, 4.511099934577942, 4.435739278793335, 4.65299379825592, 4.417314350605011, 4.389969170093536, 5.016557455062866, 4.599113821983337, 4.523504257202148, 4.812545001506805, 4.30973881483078, 4.381001830101013, 4.310652494430542, 4.474263787269592, 4.273627936840057, 4.371312737464905, 4.522082686424255, 4.536548852920532, 4.285694360733032, 4.244748055934906, 4.508917331695557, 4.4729859828948975, 4.378542363643646, 4.209883630275726, 4.146279573440552, 4.492219030857086, 4.213103175163269, 4.355095267295837, 4.222125053405762, 4.264686703681946, 4.272871136665344, 4.270823538303375, 4.163443684577942, 4.017027378082275, 4.097633361816406, 4.2706029415130615, 4.094496965408325, 4.055137395858765, 4.051348149776459, 4.120715022087097, 4.080279231071472, 3.9320672154426575, 4.072442710399628, 4.023626804351807, 3.9772766828536987, 3.896978497505188, 4.094129383563995, 4.173831462860107, 3.953973352909088, 3.8956098556518555, 4.023279547691345, 3.930315673351288, 3.95933735370636, 3.9382534623146057, 3.7416686415672302, 3.7800292372703552, 4.113554060459137, 4.20745587348938, 4.0747018456459045, 3.714957892894745, 3.802184045314789, 3.843087077140808, 3.5411118865013123, 3.625790297985077, 3.8336910605430603, 3.771508812904358, 3.6504251956939697, 3.9054936170578003, 3.58204585313797, 3.5900667905807495, 3.531894028186798, 3.511276602745056, 3.5892109274864197, 3.9843756556510925, 3.613490343093872, 4.034863293170929, 3.4722957015037537, 3.702879846096039, 3.3904401659965515, 3.600371837615967, 3.5783854126930237, 3.8846526741981506, 3.458292305469513, 3.364123046398163, 3.197675347328186, 3.375863194465637, 3.373915135860443, 3.2751119136810303, 3.3585915565490723, 3.6048590540885925, 3.3057838678359985, 3.6189594864845276]",0.0019109425628600193,
13.0,2.0,256.0,256.0,,0.0089035780505938,removal,0.0,0.21066825242291548,366.6,mean,GATConv,5.0,8.0,200.0,,,,,0.8948521580362124,0.8607245620369243,0.8134857142857144,0.9137885470466844,"[52.73497611284256, 49.7034649848938, 44.524989664554596, 36.04665142297745, 27.57938313484192, 20.36333504319191, 14.799769774079323, 11.530490070581436, 9.263491809368134, 7.620224520564079, 6.443817876279354, 5.489627547562122, 4.7655158042907715, 4.259522415697575, 3.7967985197901726, 3.377366255968809, 2.9938524290919304, 2.7093223966658115, 2.4374933429062366, 2.2907660007476807, 2.1030860878527164, 1.9174611456692219, 1.7760545648634434, 1.649312062188983, 1.5738474633544683, 1.445398135110736, 1.351017590612173, 1.3017776142805815, 1.1954385302960873, 1.136845277622342, 1.0552577339112759, 0.9854049161076546, 0.9638416562229395, 0.9098957274109125, 0.8458414748311043, 0.8210789794102311, 0.769467119127512, 0.732924722135067, 0.7120413519442081, 0.6807459881529212, 0.6436437023803592, 0.6162874829024076, 0.5964251831173897, 0.5769652975723147, 0.5350497690960765, 0.5089888898655772, 0.5049954978749156, 0.47854267433285713, 0.46262570889666677, 0.4399589872919023]",0.0005192751318719495,1.0
12.0,2.0,128.0,256.0,,0.0086123176837215,removal,0.0,0.2360062141745794,366.6,mean,GATConv,5.0,6.0,100.0,,,,,0.893249480144038,0.8607059972082618,0.8257523809523809,0.8987536305659167,"[28.20941150188446, 26.222063302993774, 25.567072927951813, 25.948038935661316, 22.800486087799072, 21.330883264541626, 19.883205592632294, 17.354982137680054, 15.100858330726624, 12.61564987897873, 11.03314682841301, 9.415814280509949, 8.310069411993027, 7.030946850776672, 6.38070884346962, 5.659954264760017, 5.100778102874756, 4.690702825784683, 4.169443652033806, 3.966201663017273, 3.6146589815616608, 3.3398762345314026, 3.1001337245106697, 2.767707273364067, 2.700589269399643, 2.428574301302433, 2.34540081769228, 2.1306214556097984, 2.0222447142004967, 1.9867571145296097, 1.7931357026100159, 1.7184096723794937, 1.604117289185524, 1.5319848023355007, 1.4796144291758537, 1.4664532728493214, 1.344688557088375, 1.3029069416224957, 1.2430072277784348, 1.1939721181988716, 1.1361582837998867, 1.0853446945548058, 1.085634931921959, 1.0096935890614986, 0.9624946936964989, 0.9494326524436474, 0.9063345454633236, 0.8612875267863274, 0.8512663915753365, 0.8020619116723537]",0.0006546785495567005,1.0
18.0,2.0,128.0,256.0,,0.0030818058868295,removal,0.0,0.2455862955761144,366.6,mean,GCNConv,10.0,13.0,100.0,cluster,,100.0,nearest_neighbors,0.8937972308160471,0.8605378900159677,0.8206730158730158,0.9045478742498998,"[12.59762418270111, 12.737520694732666, 12.667829275131226, 12.5680410861969, 12.835133671760559, 12.621748566627502, 12.361203670501709, 12.454808473587036, 12.293219447135925, 13.196799993515015, 12.370869755744934, 12.448687076568604, 12.342674970626831, 12.117510795593262, 12.09296590089798, 12.830723583698273, 12.328377723693848, 12.434834778308868, 11.98612630367279, 12.093167304992676, 11.840808033943176, 11.716483473777771, 11.792503595352173, 11.621031403541565, 11.41557252407074, 11.151666343212128, 11.57482361793518, 11.302487134933472, 11.32077443599701, 10.862554371356964, 10.927714049816132, 10.537904441356659, 10.854012489318848, 10.29812216758728, 9.861884951591492, 9.933742582798004, 9.676638960838318, 9.20249080657959, 9.148361206054688, 8.848809361457825, 8.858006238937378, 8.554315865039825, 8.302700817584991, 8.023167073726654, 8.005164742469788, 7.598581790924072, 7.294305324554443, 7.34458327293396, 7.1730499267578125, 6.664589881896973, 6.626836359500885, 6.356255352497101, 6.242498755455017, 6.053707480430603, 5.891172230243683, 5.614979088306427, 5.5125130116939545, 5.385823756456375, 5.228083252906799, 5.1600536704063416, 4.9454090893268585, 4.810087412595749, 4.648412674665451, 4.557246804237366, 4.419910699129105, 4.397590756416321, 4.158643335103989, 4.189659297466278, 3.967124044895172, 3.973260909318924, 3.911956250667572, 3.680775135755539, 3.5811061561107635, 3.519736260175705, 3.4382819533348083, 3.360790193080902, 3.3572562634944916, 3.2141590416431427, 3.111140787601471, 3.141020119190216, 3.0265957415103912, 2.9122633039951324, 2.932800367474556, 2.8474076837301254, 2.7658817172050476, 2.7462175339460373, 2.691400870680809, 2.608769506216049, 2.5070264786481857, 2.5852163583040237, 2.430056929588318, 2.4030611366033554, 2.377502828836441, 2.2723737955093384, 2.2350505888462067, 2.1798731833696365, 2.2171091735363007, 2.153043493628502, 2.079161122441292, 2.0520177632570267]",0.00889119489879011,
