K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,reliable_mini_batch,clusters,pos_weight,accuracy,f1,recall,precision,losses
5.0,1.0,256.0,64.0,,0.0076351952189887,removal,0.0,0.1282841496110281,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.2577784549253399,0.9442741208295761,0.8628782411607556,0.8322396576319544,0.8959188922800253,"[3.9382960349321365, 3.3009242117404938, 3.2781417071819305, 3.2024660110473633, 2.913301557302475, 2.778057612478733, 2.7845389097929, 2.563945397734642, 2.4030988290905952, 2.3579341247677803, 2.154296413064003, 1.9955443739891052, 1.927085965871811, 1.7285029292106628, 1.665492407977581, 1.4875987842679024, 1.4301102086901665, 1.2930574044585228, 1.2432313524186611, 1.1410466730594635, 1.0463954471051693, 0.9773610234260559, 0.9219848811626434, 0.8868879042565823, 0.8261554390192032, 0.7678098902106285, 0.7392797358334064, 0.7035693451762199, 0.6624661721289158, 0.6236171051859856, 0.6014373041689396, 0.5494060926139355, 0.5394702833145857, 0.5134616959840059, 0.4709982257336378, 0.46262422017753124, 0.44659500755369663, 0.43856183998286724, 0.4162998404353857, 0.387598542496562, 0.38064693473279476, 0.3604894932359457, 0.35658852383494377, 0.32523791305720806, 0.3219067081809044, 0.311376528814435, 0.29948156978935003, 0.2856359304860234, 0.28248158004134893, 0.26533282827585936]"
5.0,1.0,256.0,64.0,,0.0078901006264732,removal,0.0,0.1284008801545945,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.2615553321845308,0.9422903516681697,0.8569711383514298,0.8205420827389445,0.8967867433051058,"[4.058995395898819, 3.390899896621704, 3.3595797568559647, 3.280073657631874, 2.984195753931999, 2.835027739405632, 2.8324267119169235, 2.6128581017255783, 2.4455678537487984, 2.3838142678141594, 2.180376261472702, 2.015103206038475, 1.9415442049503326, 1.7452704086899757, 1.6693197190761566, 1.4985940903425217, 1.4372679740190506, 1.3007906451821327, 1.2408551126718521, 1.1361387334764004, 1.0403051041066647, 0.9743485562503338, 0.9178220704197884, 0.8732890374958515, 0.8204413801431656, 0.7617149762809277, 0.72880944237113, 0.696948304772377, 0.6590175144374371, 0.6196596305817366, 0.5954483337700367, 0.5446550566703081, 0.5330404806882143, 0.5077774599194527, 0.4653486628085375, 0.4557556100189686, 0.44020598381757736, 0.43485704623162746, 0.4134701229631901, 0.38333255890756845, 0.3752070404589176, 0.35563116893172264, 0.35095822252333164, 0.32066141068935394, 0.31625749729573727, 0.3074154332280159, 0.2951850136741996, 0.28153727017343044, 0.2791914064437151, 0.26275212224572897]"
5.0,1.0,256.0,64.0,,0.0083284108882335,removal,0.0,0.1311965858995591,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.2668105712734935,0.9425909227532312,0.8589523753211002,0.8296718972895863,0.8903892420769031,"[4.046312630176544, 3.3655519038438797, 3.3410950899124146, 3.248756527900696, 2.945405125617981, 2.793711617588997, 2.780072033405304, 2.5501412749290466, 2.380179151892662, 2.300830192863941, 2.0842545926570892, 1.9248125404119492, 1.8455616980791092, 1.6491541340947151, 1.5709041878581047, 1.3990704491734505, 1.336402639746666, 1.2075630128383636, 1.1583853177726269, 1.0567371919751167, 0.9622799418866634, 0.8963721953332424, 0.8457768931984901, 0.8084575906395912, 0.7547247335314751, 0.7009243443608284, 0.6699892021715641, 0.6407767757773399, 0.6004674304276705, 0.5687266513705254, 0.5476572252810001, 0.4993682838976383, 0.48645238019526005, 0.46487491577863693, 0.42768617533147335, 0.416886517778039, 0.40265705808997154, 0.394807456061244, 0.37742852233350277, 0.3499604510143399, 0.3441518098115921, 0.32512990944087505, 0.32218713872134686, 0.2939124573022127, 0.2915438041090965, 0.2820154298096895, 0.2701830789446831, 0.25756956078112125, 0.25584235042333603, 0.23975867312401533]"
5.0,1.0,256.0,64.0,,0.0081372936720238,removal,0.0,0.1332779742863551,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.2800796320030848,0.9406071535918243,0.8541507952219247,0.8253922967189731,0.8849883805221657,"[4.238118097186089, 3.5337727814912796, 3.5040890276432037, 3.398683875799179, 3.092183470726013, 2.927694395184517, 2.932890295982361, 2.703962504863739, 2.527529463171959, 2.4477999210357666, 2.2328411042690277, 2.0562860667705536, 1.9847612231969833, 1.7827050387859344, 1.6973772123456001, 1.5182365700602531, 1.4544165804982185, 1.307991735637188, 1.2560828551650047, 1.150472667068243, 1.0499357730150223, 0.9790852703154087, 0.9208215214312077, 0.8778582289814949, 0.8250704780220985, 0.7653987035155296, 0.730509165674448, 0.6981042921543121, 0.6579204387962818, 0.6180297452956438, 0.598355196416378, 0.549311738461256, 0.5319209471344948, 0.5070569887757301, 0.4669058080762625, 0.45666588097810745, 0.44132846035063267, 0.43245730735361576, 0.41207877546548843, 0.38111074082553387, 0.37668756395578384, 0.3547787331044674, 0.35167020931839943, 0.32029685005545616, 0.3164626471698284, 0.30603917222470045, 0.295188301242888, 0.2812691805884242, 0.2777070580050349, 0.2626277348026633]"
5.0,1.0,256.0,64.0,,0.007803673613251799,removal,0.0,0.1298241700719732,366.6,sum,GCNConv,15.0,9.0,1.0,200.0,0.2500783834335069,0.9417493237150587,0.8557795169784919,0.8202567760342369,0.8945248155143208,"[3.9435503035783768, 3.292072355747223, 3.260730192065239, 3.171297088265419, 2.895026594400406, 2.750408798456192, 2.751859426498413, 2.54252190887928, 2.381077639758587, 2.318817012012005, 2.126652516424656, 1.9724872335791588, 1.8977020606398582, 1.7079114317893982, 1.6358594745397568, 1.464842140674591, 1.410344548523426, 1.276709534227848, 1.2182014510035515, 1.112887192517519, 1.0255050174891949, 0.9589110091328621, 0.9013214372098446, 0.86319550126791, 0.8064384311437607, 0.7494887225329876, 0.7202417068183422, 0.6863953471183777, 0.6493565924465656, 0.6090526189655066, 0.586578756570816, 0.5361258573830128, 0.5255440156906843, 0.49922724068164825, 0.4594628866761923, 0.44868460297584534, 0.43419499695301056, 0.42678589932620525, 0.4059315640479326, 0.3783150538802147, 0.369814096018672, 0.34975202195346355, 0.3459806051105261, 0.31573553942143917, 0.31259981729090214, 0.303464213386178, 0.29144666623324156, 0.2777988463640213, 0.2753459233790636, 0.2589046508073807]"
5.0,1.0,256.0,128.0,,0.0076234265136514,removal,0.0,0.130451906230427,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.2672704531999425,0.9387436128644424,0.849814126394052,0.8225392296718972,0.8789983882977219,"[3.6269815415143967, 3.427335664629936, 3.04443028382957, 3.148124471306801, 2.88285169005394, 2.8936472684144974, 2.569915235042572, 2.5498646944761276, 2.296628847718239, 2.272139824926853, 2.10784599930048, 1.9963155165314674, 1.7586143165826797, 1.6136645302176476, 1.542345404624939, 1.4032782092690468, 1.3533816896378994, 1.2381486184895039, 1.163874227553606, 1.0493279062211514, 1.0277238823473454, 0.9491849690675735, 0.8846603743731976, 0.8587124161422253, 0.806999895721674, 0.7235402725636959, 0.6975431479513645, 0.6658532321453094, 0.6210048850625753, 0.6083424165844917, 0.5704712308943272, 0.5390533786267042, 0.5038988180458546, 0.48662377521395683, 0.4574060905724764, 0.44316583313047886, 0.4298255294561386, 0.4234942179173231, 0.40032675489783287, 0.3873898070305586, 0.36268595047295094, 0.349321193061769, 0.3358380142599344, 0.3268219418823719, 0.30084003135561943, 0.30468191113322973, 0.29706676211208105, 0.2792486259713769, 0.2834419449791312, 0.27686444111168385]"
5.0,1.0,256.0,64.0,,0.0072847151781545,removal,0.0,0.1268150891470234,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.237624700259774,0.9442741208295761,0.8632386505652793,0.8348074179743226,0.8937351206973807,"[3.840551421046257, 3.2081749886274338, 3.17172908782959, 3.0951420217752457, 2.829136997461319, 2.70219087600708, 2.733570709824562, 2.52026629447937, 2.381057046353817, 2.333502523601055, 2.1491151228547096, 2.000685065984726, 1.9471883028745651, 1.7675068080425262, 1.6978937909007072, 1.52633535861969, 1.4772062674164772, 1.3443198651075363, 1.2932568863034248, 1.1853047981858253, 1.096050214022398, 1.025118738412857, 0.9627753719687462, 0.9252118207514286, 0.8624042086303234, 0.8067301511764526, 0.7788222245872021, 0.7394988276064396, 0.6983587704598904, 0.6610857248306274, 0.6352929063141346, 0.5799074675887823, 0.5657927002757788, 0.5393644496798515, 0.4990078192204237, 0.48758987337350845, 0.4722069725394249, 0.46388627775013447, 0.4376140460371971, 0.4074980691075325, 0.4021911323070526, 0.37927478924393654, 0.3760846517980099, 0.34246609918773174, 0.34023015201091766, 0.3292489778250456, 0.31686496175825596, 0.3019177373498678, 0.29725745879113674, 0.27944300696253777]"
5.0,1.0,256.0,64.0,,0.0072807164349145,removal,0.0,0.1280572543366901,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.235150773847096,0.9430718364893298,0.8595468424731404,0.8268188302425108,0.8950271474442457,"[3.7579022496938705, 3.146737650036812, 3.11254221200943, 3.056100219488144, 2.7870387881994247, 2.66119097918272, 2.6803375482559204, 2.4770846217870712, 2.3330022022128105, 2.294603779911995, 2.107421949505806, 1.961319088935852, 1.9040093943476677, 1.7208670675754547, 1.6633284017443657, 1.4880393519997597, 1.436762996017933, 1.3183136135339737, 1.2606074772775173, 1.1600500121712685, 1.064725823700428, 0.9939628690481186, 0.938389603048563, 0.9006361253559589, 0.8437798842787743, 0.7849364317953587, 0.7545929588377476, 0.719890121370554, 0.6778806373476982, 0.6377208791673183, 0.6163821220397949, 0.5650968104600906, 0.5534973125904799, 0.5259233005344868, 0.48385501839220524, 0.47528219781816006, 0.45790573582053185, 0.4502071402966976, 0.4273734372109175, 0.39943339489400387, 0.39135681092739105, 0.3704892322421074, 0.3653055764734745, 0.33307976461946964, 0.33012933284044266, 0.3205343596637249, 0.3081822134554386, 0.2932998016476631, 0.2883771238848567, 0.2725139847025275]"
5.0,1.0,256.0,64.0,,0.0079126947799274,removal,0.0,0.1323979020329651,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.24816804165523934,0.9413285241959723,0.8556945176594624,0.8256776034236804,0.8879972985955551,"[3.916165202856064, 3.2648740708827972, 3.23040971159935, 3.149811252951622, 2.861431658267975, 2.7274792045354843, 2.721620962023735, 2.5086149722337723, 2.349838510155678, 2.2774417623877525, 2.0867820084095, 1.9462774842977524, 1.8673429042100906, 1.6770274341106415, 1.607488214969635, 1.4343996718525887, 1.3806964755058289, 1.2465944588184357, 1.1929060220718384, 1.0940598845481873, 1.0022647082805634, 0.9318311586976051, 0.8785933516919613, 0.8380265459418297, 0.7925259545445442, 0.7311385162174702, 0.7019183821976185, 0.6689973250031471, 0.6287685222923756, 0.5942971650511026, 0.571868073195219, 0.5212546493858099, 0.5105929430574179, 0.48480752296745777, 0.4469393566250801, 0.4380032382905483, 0.42418283224105835, 0.4156217873096466, 0.39379741065204144, 0.36700482852756977, 0.3608625140041113, 0.3410320393741131, 0.3377171400934458, 0.3073835223913193, 0.30457755737006664, 0.2967977970838547, 0.2834744416177273, 0.26970243360847235, 0.26757095847278833, 0.25144060142338276]"
5.0,1.0,256.0,64.0,,0.007495311818728699,removal,0.0,0.1266140504114143,366.6,sum,GCNConv,15.0,8.0,1.0,200.0,0.2126565198517071,0.9424706943192065,0.8586742528742421,0.8296718972895863,0.8899195261123489,"[3.5939618796110153, 2.9718991219997406, 2.94913312792778, 2.8756747245788574, 2.6285875141620636, 2.506605789065361, 2.5266809314489365, 2.3309446275234222, 2.194288991391659, 2.147599957883358, 1.9745954126119614, 1.8376405537128448, 1.7803502306342125, 1.6241317689418793, 1.5533971413969994, 1.386724904179573, 1.332416370511055, 1.21796103566885, 1.1698181070387363, 1.0758806876838207, 0.9886073730885983, 0.9257984235882759, 0.8705096244812012, 0.833855502307415, 0.7795876637101173, 0.7231667041778564, 0.6962169893085957, 0.6648686304688454, 0.6257321648299694, 0.5938583463430405, 0.5688962582498789, 0.5209088791161776, 0.5074592772871256, 0.4838077239692211, 0.44695535860955715, 0.43657982163131237, 0.41829693876206875, 0.4160612691193819, 0.3934094328433275, 0.3646249379962683, 0.3577467165887356, 0.33961972407996655, 0.3344558048993349, 0.3049997128546238, 0.3049027994275093, 0.2957174088805914, 0.2836116384714842, 0.26914836280047894, 0.2662784969434142, 0.25021735671907663]"
5.0,1.0,256.0,64.0,,0.0072204924038704,removal,0.0,0.1295041467807988,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2788125853909138,0.9415689810640216,0.8557905013987217,0.8228245363766048,0.8915654591685929,"[4.196909099817276, 3.5274074971675873, 3.508458122611046, 3.430547207593918, 3.1391641497612, 2.9879989326000214, 3.0132710337638855, 2.8010466247797012, 2.6202442497015, 2.580392837524414, 2.379305213689804, 2.214301198720932, 2.156099632382393, 1.9516400694847107, 1.8733224347233772, 1.688160553574562, 1.6355706229805946, 1.4869148209691048, 1.4305739551782608, 1.3150054439902306, 1.2085347697138786, 1.1325359344482422, 1.0677412040531635, 1.019210658967495, 0.9573643952608109, 0.8931115381419659, 0.8524282313883305, 0.8213876225054264, 0.7708341926336288, 0.7265747934579849, 0.7045634277164936, 0.6453318819403648, 0.6274758782237768, 0.5999227948486805, 0.5525434017181396, 0.539099894464016, 0.5210560616105795, 0.5120379086583853, 0.48817901127040386, 0.456187155097723, 0.4460516683757305, 0.4210472106933594, 0.41752129793167114, 0.38008568808436394, 0.3769413735717535, 0.36335067823529243, 0.3503817580640316, 0.33512504771351814, 0.3305930942296982, 0.3123823571950197]"
5.0,1.0,128.0,64.0,,0.0086207687073683,removal,0.0,0.1259627268931274,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.3009852580110876,0.9428914938382927,0.8592535556316923,0.8273894436519258,0.8936733308307655,"[4.368410706520081, 3.6353850811719894, 3.612391382455826, 3.5002742409706116, 3.1784941852092743, 2.9912194460630417, 2.9937112778425217, 2.73241850733757, 2.53332781791687, 2.4503876715898514, 2.213254392147064, 2.032129965722561, 1.9452306777238846, 1.7272692620754242, 1.6453636512160301, 1.45928193628788, 1.396394856274128, 1.2561861425638199, 1.2007651217281818, 1.0933878310024738, 0.9947268143296242, 0.9312969855964184, 0.8703763671219349, 0.8307372592389584, 0.7768971621990204, 0.7235906049609184, 0.6908677816390991, 0.6593904457986355, 0.6148764193058014, 0.5843978524208069, 0.5623121056705713, 0.5145575907081366, 0.5016919132322073, 0.4785513151437044, 0.4398760199546814, 0.42615352384746075, 0.4154662247747183, 0.4062047880142927, 0.3879861906170845, 0.359681598842144, 0.35445714369416237, 0.33377859368920326, 0.3310033828020096, 0.30111377965658903, 0.29902021773159504, 0.2887217393144965, 0.2769236611202359, 0.2646976038813591, 0.26039623375982046, 0.24524929653853178]"
5.0,1.0,256.0,64.0,,0.0075954177727589,removal,0.0,0.1332855123705065,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2119098086102313,0.942170123234145,0.857507396449704,0.8259629101283881,0.891568181981065,"[3.519909143447876, 2.91117300093174, 2.884533017873764, 2.811304084956646, 2.5625432431697845, 2.447838932275772, 2.4480100199580193, 2.265963166952133, 2.124638542532921, 2.0758307948708534, 1.9087951853871346, 1.7756634801626205, 1.7198959589004517, 1.5515767559409142, 1.50033787637949, 1.3394530415534973, 1.2874035835266113, 1.1688274592161179, 1.1170059628784657, 1.0308533161878586, 0.9460552260279655, 0.8794146031141281, 0.830561388283968, 0.802933219820261, 0.7443665023893118, 0.6929275169968605, 0.668007854372263, 0.6361333876848221, 0.5977889262139797, 0.5639136638492346, 0.5443594977259636, 0.49554973281919956, 0.48405714705586433, 0.46011238545179367, 0.4245556592941284, 0.41838082671165466, 0.4041358847171068, 0.3960937839001417, 0.37329663150012493, 0.34978336561471224, 0.34253033623099327, 0.32482515275478363, 0.32027829624712467, 0.2922784397378564, 0.29059975408017635, 0.28004179429262877, 0.2709159888327122, 0.2573336763307452, 0.2549039665609598, 0.23942131083458662]"
5.0,1.0,256.0,64.0,,0.0072955933566653,removal,0.0,0.1280201487294769,366.6,mean,GCNConv,15.0,9.0,1.0,200.0,0.2478759763912816,0.9421100090171326,0.8576144307049024,0.8273894436519258,0.8901825839335711,"[3.9372379779815674, 3.316681057214737, 3.282356008887291, 3.2013195157051086, 2.923938736319542, 2.7923183888196945, 2.8230628818273544, 2.6024885326623917, 2.459838144481182, 2.4105720594525337, 2.2040256559848785, 2.055290788412094, 1.990939423441887, 1.8095096498727798, 1.7386329621076584, 1.5568746998906136, 1.5037916451692581, 1.3754863515496254, 1.3225515186786652, 1.2129177898168564, 1.1158027723431587, 1.0409267134964466, 0.9803732149302959, 0.943422045558691, 0.8822030015289783, 0.8220613300800323, 0.791159600019455, 0.7509170323610306, 0.7104203701019287, 0.6703611761331558, 0.6439890563488007, 0.5921950563788414, 0.5780644956976175, 0.5500887129455805, 0.5092316921800375, 0.49695474840700626, 0.4804841261357069, 0.4726342484354973, 0.4473364595323801, 0.4162950646132231, 0.41009448282420635, 0.3871203511953354, 0.3841250315308571, 0.3492754437029362, 0.3478690516203642, 0.33739047683775425, 0.3230409901589155, 0.3077496951445937, 0.3060720330104232, 0.28548325039446354]"
5.0,1.0,256.0,64.0,,0.0077050813365677,removal,0.0,0.1250928771637662,366.6,sum,GCNConv,15.0,8.0,1.0,200.0,0.2693649400924132,0.9419296663660957,0.8576215418782462,0.8302425106990015,0.8869482235658144,"[4.118356361985207, 3.4472597241401672, 3.4185859858989716, 3.341312438249588, 3.038597121834755, 2.8905384093523026, 2.906964749097824, 2.6752221137285233, 2.507584422826767, 2.4515432715415955, 2.2398509681224823, 2.0782692283391953, 2.004377231001854, 1.8064792901277542, 1.7300263941287994, 1.5502748787403107, 1.4894932880997658, 1.3559339866042137, 1.299183201044798, 1.1900600418448448, 1.0938232727348804, 1.0180087946355343, 0.9566419012844563, 0.9148504324257374, 0.8597996048629284, 0.7994588576257229, 0.7665055468678474, 0.731907743960619, 0.6838210560381413, 0.6496368814259768, 0.628376767039299, 0.5736788585782051, 0.5588403213769197, 0.5339696276932955, 0.49143948405981064, 0.4795828927308321, 0.46414258517324924, 0.45572648756206036, 0.4336172994226217, 0.40409186109900475, 0.3966821264475584, 0.37450225837528706, 0.37077659368515015, 0.33778242766857147, 0.3334541115909815, 0.323799267411232, 0.3112947605550289, 0.29725830908864737, 0.2932884832844138, 0.2757889647036791]"
5.0,1.0,256.0,64.0,,0.0042453770065396,removal,0.0,0.1299804476869573,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.3128450804742632,0.9403666967237753,0.8524231070140063,0.8174037089871611,0.89058218774904,"[4.636200562119484, 3.8887196630239487, 3.917827755212784, 3.9220657348632812, 3.628809377551079, 3.515844687819481, 3.6511663794517517, 3.45633564889431, 3.3287268951535225, 3.3888299614191055, 3.215085804462433, 3.0858441442251205, 3.127068415284157, 2.9211961925029755, 2.957133188843727, 2.733579456806183, 2.724536255002022, 2.5647554248571396, 2.5640126913785934, 2.4425322711467743, 2.2937388569116592, 2.202120691537857, 2.12009434401989, 2.0738207176327705, 1.9865970015525818, 1.9073529541492462, 1.841501623392105, 1.7911782711744308, 1.7104442566633224, 1.644292563199997, 1.591863989830017, 1.4729184955358505, 1.4661731868982315, 1.4076314345002174, 1.3034189715981483, 1.2786163166165352, 1.2520753145217896, 1.2308201603591442, 1.1827511563897133, 1.1072288043797016, 1.0959382392466068, 1.0348751246929169, 1.0334217101335526, 0.9391517117619514, 0.934194914996624, 0.9125331975519657, 0.8754805698990822, 0.8374581299722195, 0.8280765004456043, 0.7805863581597805]"
5.0,1.0,256.0,64.0,,0.0049475212245987,removal,0.0,0.12451621613782352,366.6,mean,GCNConv,15.0,10.0,1.0,200.0,0.286506109046268,0.9411481815449353,0.8543589327235294,0.819400855920114,0.892523605761007,"[4.340635821223259, 3.633281573653221, 3.6507517993450165, 3.631248652935028, 3.341965839266777, 3.231835976243019, 3.345287874341011, 3.1533042937517166, 3.0242411494255066, 3.060009226202965, 2.8832677602767944, 2.7371260970830917, 2.764800801873207, 2.574233442544937, 2.544291839003563, 2.3577829897403717, 2.332499638199806, 2.1764984279870987, 2.1547257602214813, 2.032263547182083, 1.8926986008882523, 1.805719219148159, 1.739455372095108, 1.6734839528799057, 1.5986152067780495, 1.5168981403112411, 1.460847482085228, 1.413457177579403, 1.3413680270314217, 1.2817489579319954, 1.238509640097618, 1.143183771520853, 1.128294911235571, 1.0788088403642178, 0.9986745677888393, 0.9781384617090225, 0.9498699009418488, 0.938368771225214, 0.8925144039094448, 0.8354517072439194, 0.8237053006887436, 0.7777900360524654, 0.7740143053233624, 0.7057541199028492, 0.6996823064982891, 0.6785989068448544, 0.6542136035859585, 0.6248132437467575, 0.6178425885736942, 0.5833646506071091]"
5.0,1.0,256.0,128.0,,0.0070496655540344,removal,0.0,0.1285888006621607,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2687981777930007,0.9377817853922451,0.8481755910124031,0.824821683309558,0.8728936433875354,"[3.662075474858284, 3.4687412828207016, 3.0926546901464462, 3.221888452768326, 2.9663872867822647, 2.9880330860614777, 2.6719783693552017, 2.6558010950684547, 2.4131318032741547, 2.408158741891384, 2.2476911395788193, 2.1397139355540276, 1.9026976227760315, 1.7565790563821793, 1.6818668320775032, 1.5517149195075035, 1.488312229514122, 1.367168314754963, 1.2936947122216225, 1.1686035133898258, 1.1465846076607704, 1.0640698224306107, 0.9981774017214775, 0.9628833904862404, 0.9052443876862526, 0.8134624920785427, 0.7895707488059998, 0.7504610437899828, 0.7001912854611874, 0.6862305626273155, 0.643505159765482, 0.6144510470330715, 0.570508299395442, 0.5494023375213146, 0.518053388223052, 0.5012732874602079, 0.4866191502660513, 0.4782704934477806, 0.4534877650439739, 0.4396785479038954, 0.41108764335513115, 0.3964153714478016, 0.38110543228685856, 0.3714021537452936, 0.34255416970700026, 0.34680550172924995, 0.3372561763972044, 0.3176146848127246, 0.3211213145405054, 0.3137978808954358]"
5.0,1.0,128.0,64.0,,0.0090220992908022,removal,0.0,0.1352895694256441,366.6,mean,GCNConv,15.0,6.0,1.0,200.0,0.2332372606629065,0.9378418996092576,0.8475770278131749,0.8202567760342369,0.8768012662653824,"[3.7409684658050537, 3.0934318155050278, 3.0422803461551666, 2.9428543001413345, 2.6698605567216873, 2.500511534512043, 2.4709739312529564, 2.260527014732361, 2.094142906367779, 2.003643751144409, 1.8085834383964539, 1.6587566956877708, 1.5777180790901184, 1.4084053933620453, 1.333362877368927, 1.1796421334147453, 1.1249306127429008, 1.0105622485280037, 0.9606759622693062, 0.8775693885982037, 0.7959557399153709, 0.741071380674839, 0.6976452469825745, 0.6644493900239468, 0.6220082473009825, 0.5769584365189075, 0.5520325414836407, 0.5257162190973759, 0.49598425067961216, 0.46504725329577923, 0.4480077736079693, 0.40749481692910194, 0.40007159486413, 0.3796781674027443, 0.3495315071195364, 0.34113984555006027, 0.3301575891673565, 0.32338100485503674, 0.30718299001455307, 0.28819245379418135, 0.2827864717692137, 0.2660185694694519, 0.26224252860993147, 0.23954415880143642, 0.2378264768049121, 0.23014975432306528, 0.22139620687812567, 0.21082937996834517, 0.20756812393665314, 0.1962408171966672]"
5.0,1.0,256.0,64.0,,0.007524987175365599,removal,0.0,0.1306382416087494,366.6,mean,GCNConv,10.0,7.0,1.0,200.0,0.2086323856874459,0.9396453261196273,0.8522787825029978,0.8265335235378032,0.8798036730911086,"[4.514075435698032, 3.984752342104912, 3.9416773170232773, 3.6038395687937737, 3.266598515212536, 3.119659960269928, 2.758233333006501, 2.559257425367832, 2.379653599113226, 2.1322576627135277, 1.930499017238617, 1.7177698239684105, 1.5643071755766869, 1.4337973520159721, 1.3004653975367546, 1.1751504242420197, 1.0934495944529772, 0.9761598780751228, 0.9200313687324524, 0.8420851323753595, 0.7983338255435228, 0.7224647626280785, 0.6682575475424528, 0.6311955209821463, 0.5840475354343653, 0.5508553478866816, 0.5247159022837877, 0.4821203202009201, 0.4572906568646431, 0.44685768336057663, 0.4245321163907647, 0.40574384294450283, 0.3833382949233055, 0.36309194937348366, 0.3348755748011172, 0.32033969182521105, 0.3136291140690446, 0.2992573129013181, 0.28359672892838717, 0.2787942737340927, 0.2617658842355013, 0.24800984701141715, 0.24209813494235277, 0.23285923525691032, 0.22645682422444224, 0.21794238546863198, 0.20530112134292722, 0.20559933688491583, 0.19460010016337037, 0.1835006228648126]"
5.0,1.0,256.0,64.0,,0.0078023335767006,removal,0.0,0.1366941852578574,366.6,mean,GCNConv,15.0,8.0,1.0,200.0,0.2931812774250746,0.942530808536219,0.8585738035096581,0.8279600570613409,0.8915466301865063,"[4.303006365895271, 3.607943534851074, 3.5877957493066788, 3.4886206537485123, 3.170457273721695, 3.0173091292381287, 3.0413681864738464, 2.8039989471435547, 2.6253510043025017, 2.557332396507263, 2.3342248275876045, 2.1669830679893494, 2.0930611342191696, 1.8787867426872253, 1.7901659607887268, 1.6139961704611778, 1.5503480061888695, 1.401839293539524, 1.3421946913003922, 1.2318669259548187, 1.1273006573319435, 1.0498452298343182, 0.9906155206263065, 0.9411718770861626, 0.8858832977712154, 0.8267008736729622, 0.7888269871473312, 0.7548508271574974, 0.7101179212331772, 0.6687236204743385, 0.6447474993765354, 0.5895568914711475, 0.5774552673101425, 0.549152098596096, 0.5054998248815536, 0.49159153550863266, 0.47699701972305775, 0.4690200462937355, 0.4465949535369873, 0.4149668551981449, 0.40869743563234806, 0.3843040745705366, 0.38115438260138035, 0.34707361832261086, 0.3431411664932966, 0.3333138693124056, 0.3191894181072712, 0.30518943909555674, 0.30138155445456505, 0.28322521410882473]"
5.0,1.0,256.0,64.0,,0.0071667141185105,removal,0.0,0.1253900448296744,366.6,sum,GCNConv,15.0,10.0,1.0,200.0,0.2726027255635103,0.9430718364893298,0.8595321128387907,0.8268188302425106,0.8950726311102848,"[4.154849976301193, 3.4580528289079666, 3.447597026824951, 3.3825282752513885, 3.0895354598760605, 2.9534043967723846, 2.9831434041261673, 2.7576840221881866, 2.6026945784687996, 2.5590178668498993, 2.3580698147416115, 2.1975318640470505, 2.147782266139984, 1.944420076906681, 1.8769834861159325, 1.6872849240899086, 1.632596142590046, 1.486582189798355, 1.4343235194683075, 1.3211694583296776, 1.2122621461749077, 1.1394564397633076, 1.0708894729614258, 1.02754794806242, 0.9604265727102757, 0.897641908377409, 0.8610534556210041, 0.8237989209592342, 0.7690101303160191, 0.7361885942518711, 0.7072904668748379, 0.6466987282037735, 0.6299791485071182, 0.604934997856617, 0.5544259585440159, 0.5423532444983721, 0.5221955068409443, 0.5161082595586777, 0.4902011528611183, 0.45477042719721794, 0.4488241672515869, 0.4242495112121105, 0.41955888271331787, 0.38192399963736534, 0.3783439863473177, 0.36747277341783047, 0.35244322568178177, 0.33661427441984415, 0.33246247097849846, 0.3127860091626644]"
