K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,reliable_mini_batch,clusters,accuracy,f1,recall,precision,losses,f1_std,sampling,sampling_k,num_epochs,anomaly_detector
4.0,1.0,64.0,256.0,,0.0047416019484166,removal,0.0,0.2649357524469576,366.6,mean,GATConv,256.0,1.0,,200.0,0.9469719350073855,0.9136578160895998,0.9288508557457213,0.8990444122226225,"[10.581069111824036, 10.066439807415009, 9.760608315467834, 9.647687375545502, 9.29412466287613, 9.0980743765831, 8.804860055446625, 8.442998766899109, 8.138979315757751, 7.97982519865036, 7.721068978309631, 7.4219706654548645, 7.241874277591705, 6.930122375488281, 6.774041533470154, 6.479072391986847, 6.385395586490631, 6.124992668628693, 5.86797821521759, 5.638024389743805, 5.472095310688019, 5.285034716129303, 5.072897732257843, 4.828906834125519, 4.693836599588394, 4.54558002948761, 4.408500790596008, 4.262643426656723, 4.132901698350906, 3.9583172500133514, 3.8448406159877777, 3.7265946567058563, 3.5562747418880463, 3.4358790516853333, 3.4122235774993896, 3.282748222351074, 3.1850030422210693, 3.071588784456253, 2.9679111540317535, 2.9038567543029785, 2.8018485456705093, 2.763908088207245, 2.6204151660203934, 2.546670287847519, 2.506408229470253, 2.413481652736664, 2.3555528223514557, 2.2603994756937027, 2.2176908403635025, 2.172521099448204, 2.1077132523059845, 2.0484233647584915, 2.021129474043846, 1.9884133040904999, 1.9217592477798462, 1.8644195646047592, 1.8311052471399307, 1.780530720949173, 1.7186423540115356, 1.6805863678455353, 1.6534563153982162, 1.6104356944561005, 1.5905953794717789, 1.5321113020181656, 1.5061029195785522, 1.4730233028531075, 1.438773974776268, 1.4293328672647476, 1.388068325817585, 1.3422105982899666, 1.3187206238508224, 1.3039369583129883, 1.2844905778765678, 1.2556420341134071, 1.2310275360941887, 1.2105449438095093, 1.1717131212353706, 1.1581991165876389, 1.1434201002120972, 1.0978655144572258, 1.099361203610897, 1.0520124658942223, 1.0398559644818306, 1.030498743057251, 1.0127311497926712, 0.984540231525898, 0.9682986214756966, 0.9568583220243454, 0.9210511073470116, 0.9252608418464661, 0.905199870467186, 0.8868307024240494, 0.8833600431680679, 0.8681684732437134, 0.8516023010015488, 0.8417346626520157, 0.8237946629524231, 0.799948513507843, 0.7865815684199333, 0.7907287552952766]",0.006166193480578086,neighbor,25.0,100.0,nearest_neighbors
9.0,2.0,128.0,128.0,,0.0065613044784149,removal,0.0,0.2200934630039042,366.6,mean,GCNConv,15.0,7.0,1.0,100.0,0.9482274741506647,0.9136169464489298,0.906356968215159,0.9209967497492182,"[8.374062180519104, 8.959164381027222, 9.096388816833496, 8.845830857753754, 8.720494031906128, 8.127325236797333, 7.539667189121246, 7.590847432613373, 8.292618215084076, 7.998719096183777, 7.910934507846832, 7.450984299182892, 7.38873952627182, 7.4087934494018555, 7.793316841125488, 6.661712050437927, 7.563100278377533, 6.638406693935394, 6.658716320991516, 6.4261234998703, 6.3198628425598145, 6.319022357463837, 6.279096603393555, 6.042555630207062, 5.961125195026398, 5.860499799251556, 5.682247638702393, 5.719076752662659, 5.465858161449432, 5.44680118560791, 5.077253043651581, 5.097347259521484, 4.9781593680381775, 4.807907521724701, 4.700747430324554, 4.526525378227234, 4.318537712097168, 4.23619943857193, 4.286702573299408, 4.147605091333389, 3.9119995534420013, 3.8226189017295837, 3.7260272800922394, 3.525196135044098, 3.4269171059131622, 3.436833143234253, 3.2602048814296722, 3.0954631865024567, 3.1598600447177887, 3.052550882101059]",0.00200228858114483,,,,
9.0,2.0,128.0,128.0,,0.0090302778919167,removal,0.0,0.228497468705743,366.6,mean,GCNConv,5.0,8.0,1.0,100.0,0.9476366322008862,0.9135218684827893,0.9156479217603911,0.9114194873120361,"[26.48839569091797, 25.419988572597504, 24.341820180416107, 21.826392740011215, 20.316010683774948, 18.816600060090423, 16.741743445396423, 17.080065190792084, 15.866620033979416, 14.879591554403305, 13.394316047430038, 11.976107329130173, 10.73253282904625, 9.239238888025284, 8.150408517569304, 7.574249759316444, 7.170249193906784, 6.434528106823564, 5.5671159964986145, 5.286642715334892, 4.808916077017784, 4.552012890577316, 4.161749303340912, 3.8961810916662216, 3.791889138519764, 3.2951721623539925, 3.0941779017448425, 3.076672352850437, 2.915226936340332, 2.628141675144434, 2.3493160642683506, 2.27394238114357, 2.2663782462477684, 2.0918140932917595, 2.0053344294428825, 1.909009125083685, 1.8538116663694382, 1.7205978215206414, 1.5594434225931764, 1.5521672889590263, 1.4718480240553617, 1.3957504369318485, 1.2995891608297825, 1.3239638358354568, 1.2356084827333689, 1.2176037766039371, 1.178064800798893, 1.1168373860418797, 1.0824351385235786, 1.0523648895323277]",0.0018240338505447302,,,,
9.0,2.0,128.0,128.0,,0.0099330775530356,removal,0.0,0.2182878410068204,366.6,mean,GCNConv,15.0,4.0,1.0,100.0,0.9483013293943869,0.9134235198804446,0.9026894865525673,0.9244715676680896,"[8.428346157073975, 8.934252500534058, 8.96555769443512, 8.672680854797363, 8.441340982913971, 7.795392692089081, 7.260684311389923, 7.1673643589019775, 7.741262793540955, 7.405804455280304, 7.216141760349274, 6.707578957080841, 6.580215632915497, 6.5603567361831665, 6.714033901691437, 5.800976753234863, 6.365275323390961, 5.567711234092712, 5.473097383975983, 5.181612193584442, 5.025096654891968, 4.9116833209991455, 4.7480312287807465, 4.537876665592194, 4.362985253334045, 4.225736349821091, 4.005601286888123, 3.975688487291336, 3.706494688987732, 3.611172318458557, 3.309918999671936, 3.2619665265083313, 3.0942462980747223, 2.9858118295669556, 2.8768630027770996, 2.7026676535606384, 2.5392638444900513, 2.4717296957969666, 2.462701052427292, 2.350402593612671, 2.1915983259677887, 2.1189754605293274, 2.0382398068904877, 1.9127512276172638, 1.8469060212373734, 1.8349685072898865, 1.736738920211792, 1.626671701669693, 1.6562666296958923, 1.5967884808778763]",0.0034055006217104796,,,,
4.0,1.0,128.0,256.0,,0.0053881944077044,removal,0.0,0.2319362780366548,366.6,mean,GATConv,256.0,1.0,,100.0,0.947562776957164,0.9133223424509695,0.9149144254278727,0.9117948489983707,"[10.522055983543396, 10.015241205692291, 9.682769000530243, 9.519336938858032, 9.136419475078583, 8.899688303470612, 8.576305449008942, 8.182586669921875, 7.846159338951111, 7.64419287443161, 7.362519860267639, 7.037388384342194, 6.837861478328705, 6.509212374687195, 6.3241830468177795, 6.01554200053215, 5.89319372177124, 5.622273683547974, 5.365359842777252, 5.127040922641754, 4.947645843029022, 4.760002136230469, 4.549519956111908, 4.31127792596817, 4.174502223730087, 4.025504797697067, 3.8919536769390106, 3.7488738298416138, 3.624576598405838, 3.464865356683731, 3.352677285671234, 3.239447385072708, 3.0777163952589035, 2.972449690103531, 2.942616805434227, 2.8288659006357193, 2.7347382605075836, 2.6310377568006516, 2.539924532175064, 2.479091003537178, 2.3862666934728622, 2.351233810186386, 2.225982889533043, 2.158892586827278, 2.124411106109619, 2.041376620531082, 1.9887742847204208, 1.9055905491113663, 1.8663167655467987, 1.8271383792161942, 1.772044688463211, 1.7206118404865265, 1.6969861388206482, 1.6673682034015656, 1.6081927418708801, 1.5586060136556625, 1.5310413986444473, 1.4885717928409576, 1.4340713694691658, 1.4009433537721634, 1.3775690719485283, 1.341070994734764, 1.3244531080126762, 1.272994689643383, 1.252401553094387, 1.223892368376255, 1.1942139714956284, 1.1851152032613754, 1.150478720664978, 1.1136627942323685, 1.093402087688446, 1.0796522870659828, 1.0626503378152847, 1.0386463180184364, 1.018323227763176, 1.00071182847023, 0.9676219448447227, 0.9555123224854469, 0.9443302601575851, 0.9048883616924286, 0.9065639451146126, 0.8670458272099495, 0.8577429428696632, 0.8497320041060448, 0.8343206569552422, 0.8107557445764542, 0.7973261922597885, 0.7878660336136818, 0.757273256778717, 0.7614894285798073, 0.7452550381422043, 0.7292691133916378, 0.7252964079380035, 0.7134950309991837, 0.7000379227101803, 0.6905627176165581, 0.6765058003365993, 0.6568187959492207, 0.6453662514686584, 0.6487096510827541]",0.006585499146998825,neighbor,50.0,100.0,nearest_neighbors
9.0,2.0,128.0,128.0,,0.0049892426945087,removal,0.0,0.2213285653473215,366.6,mean,GCNConv,15.0,5.0,1.0,100.0,0.94807976366322,0.9133177684228825,0.9053789731051346,0.9214823642937919,"[8.386651337146759, 9.014859437942505, 9.189600586891174, 8.993186473846436, 8.900290369987488, 8.312976837158203, 7.682178497314453, 7.82334578037262, 8.618405222892761, 8.336423993110657, 8.265978932380676, 7.8603100180625916, 7.770653128623962, 7.8230873346328735, 8.321129441261292, 7.084699988365173, 8.124985337257385, 7.14065682888031, 7.232076108455658, 7.031540036201477, 6.939678251743317, 7.012734651565552, 7.06376713514328, 6.771578133106232, 6.750356137752533, 6.661552667617798, 6.525354564189911, 6.593860626220703, 6.369446694850922, 6.424389064311981, 6.038640141487122, 6.11505663394928, 6.06205153465271, 5.865965783596039, 5.783709108829498, 5.629039645195007, 5.429852724075317, 5.351621091365814, 5.498012363910675, 5.353039741516113, 5.103272318840027, 5.012556254863739, 4.961712658405304, 4.71581494808197, 4.638811767101288, 4.692897260189056, 4.48094779253006, 4.2895234525203705, 4.384879231452942, 4.275365948677063]",0.0028551279219317088,,,,
4.0,1.0,64.0,256.0,,0.0062381372725119,removal,0.0,0.2481762205910254,366.6,mean,GATConv,256.0,1.0,,200.0,0.9471196454948302,0.9131838055175858,0.9212713936430317,0.9053993320058688,"[10.512729227542877, 9.96155571937561, 9.572159349918365, 9.36529529094696, 8.942283987998962, 8.647252321243286, 8.287949740886688, 7.855032742023468, 7.47596549987793, 7.236685693264008, 6.918855845928192, 6.56532222032547, 6.3287739753723145, 5.984076201915741, 5.770994603633881, 5.458891868591309, 5.303580313920975, 5.034323424100876, 4.77104377746582, 4.5362842082977295, 4.35334911942482, 4.166942805051804, 3.960236519575119, 3.734884589910507, 3.6008525788784027, 3.4601599872112274, 3.332529664039612, 3.196972221136093, 3.080212354660034, 2.9322494715452194, 2.8303312361240387, 2.725855514407158, 2.584666833281517, 2.4872792214155197, 2.4585822373628616, 2.3583014011383057, 2.272359922528267, 2.182085931301117, 2.1041497886180878, 2.0511769205331802, 1.9704679995775223, 1.9367660880088806, 1.8299134820699692, 1.7740963846445084, 1.7411798238754272, 1.673191174864769, 1.6289590746164322, 1.557229071855545, 1.5243031829595566, 1.490854799747467, 1.4424013495445251, 1.4001610651612282, 1.3788189366459846, 1.3537075221538544, 1.3048401400446892, 1.2641766369342804, 1.239602543413639, 1.2038714215159416, 1.1605170294642448, 1.132945992052555, 1.1138476580381393, 1.0832251235842705, 1.0688453912734985, 1.026648297905922, 1.009120263159275, 0.9858070090413094, 0.9614180848002434, 0.9538469016551971, 0.9249783009290695, 0.8950804695487022, 0.8788469582796097, 0.8675538823008537, 0.853391669690609, 0.8337849155068398, 0.8169446662068367, 0.8018670827150345, 0.7761145085096359, 0.7662446275353432, 0.7572089955210686, 0.7243483774363995, 0.7265442423522472, 0.6935106441378593, 0.6864759624004364, 0.6797675117850304, 0.66694750264287, 0.6479682698845863, 0.6377983130514622, 0.6293237768113613, 0.6048296242952347, 0.6082921139895916, 0.5950025729835033, 0.5818185396492481, 0.5793566517531872, 0.5690200366079807, 0.5586097650229931, 0.5509463921189308, 0.5394640006124973, 0.5234331227838993, 0.5145538002252579, 0.5169421620666981]",0.007735950064041661,neighbor,25.0,100.0,nearest_neighbors
4.0,1.0,128.0,256.0,,0.0043922031126047,removal,0.0,0.2560134126965224,366.6,mean,GATConv,256.0,1.0,,200.0,0.946898079763663,0.913163537417842,0.9244498777506113,0.9022501444120656,"[10.6074298620224, 10.092139899730682, 9.803110599517822, 9.700262129306793, 9.383397579193115, 9.19652944803238, 8.928768575191498, 8.58417809009552, 8.298691034317017, 8.157144129276276, 7.913483917713165, 7.6348156332969666, 7.466634094715118, 7.170493960380554, 7.025061547756195, 6.739690721035004, 6.663392543792725, 6.411791205406189, 6.155537962913513, 5.929362267255783, 5.775404989719391, 5.586155712604523, 5.37904480099678, 5.134697735309601, 5.001876711845398, 4.855557829141617, 4.719514042139053, 4.567149192094803, 4.4368535578250885, 4.262162953615189, 4.15038937330246, 4.025967210531235, 3.8460969030857086, 3.7242419719696045, 3.7056964337825775, 3.570692539215088, 3.471458673477173, 3.35029798746109, 3.2441683411598206, 3.174580931663513, 3.0648245215415955, 3.029399052262306, 2.874074772000313, 2.794227674603462, 2.7578035593032837, 2.6549956500530243, 2.594886302947998, 2.491319328546524, 2.4462936520576477, 2.3970958590507507, 2.328981190919876, 2.2658687978982925, 2.236535057425499, 2.200449511408806, 2.1279298067092896, 2.065583825111389, 2.030961349606514, 1.9748906642198563, 1.907532423734665, 1.8662037551403046, 1.838700145483017, 1.7904479503631592, 1.7704756408929825, 1.704095497727394, 1.6771913319826126, 1.6412137150764465, 1.6034918874502182, 1.592164471745491, 1.5482055842876434, 1.496692344546318, 1.4738692939281464, 1.456221953034401, 1.4345584139227867, 1.4031686782836914, 1.3757500499486923, 1.3521378636360168, 1.3097039610147476, 1.294900506734848, 1.280016914010048, 1.2273121625185013, 1.2314000651240349, 1.1771271899342537, 1.1652124896645546, 1.1546202078461647, 1.1345348954200745, 1.102772317826748, 1.085766740143299, 1.0724745020270348, 1.0320263355970383, 1.0376042127609253, 1.0162455812096596, 0.9942032024264336, 0.9912760406732559, 0.974216066300869, 0.9563151374459267, 0.9448959082365036, 0.9251663014292717, 0.8988915011286736, 0.8831710368394852, 0.888342410326004]",0.00691391806436458,neighbor,25.0,100.0,nearest_neighbors
4.0,1.0,64.0,256.0,,0.0050516483697971,removal,0.0,0.2499753742310399,366.6,mean,GATConv,256.0,1.0,,200.0,0.9470457902511079,0.9131234210372062,0.921760391198044,0.9047953441157084,"[10.564827561378479, 10.047056436538696, 9.72925716638565, 9.583953380584717, 9.229660630226135, 9.003010153770447, 8.697873771190643, 8.32203334569931, 7.998971879482269, 7.821810662746429, 7.556432664394379, 7.245714068412781, 7.05150580406189, 6.731815159320831, 6.556114733219147, 6.258510231971741, 6.14781779050827, 5.883879989385605, 5.624847888946533, 5.3935714066028595, 5.2162401378154755, 5.026528090238571, 4.815737992525101, 4.572262942790985, 4.439912766218185, 4.290515094995499, 4.156928062438965, 4.006747454404831, 3.878355771303177, 3.7123645544052124, 3.6017395555973053, 3.4814206659793854, 3.3143374919891357, 3.20474973320961, 3.177820146083832, 3.0547704696655273, 2.95912966132164, 2.8499027490615845, 2.754127159714699, 2.691800147294998, 2.591360926628113, 2.5557731837034225, 2.419581487774849, 2.3486057817935944, 2.3129699677228928, 2.224352106451988, 2.169637367129326, 2.0801511704921722, 2.0390523970127106, 1.9972540736198425, 1.9362193942070007, 1.8819304704666138, 1.8558024168014526, 1.8235986977815628, 1.7609257847070694, 1.707339346408844, 1.6769235730171204, 1.6296413838863373, 1.573945164680481, 1.5375162661075592, 1.5120989680290222, 1.472606435418129, 1.454062044620514, 1.3985187634825706, 1.375646822154522, 1.3447271063923836, 1.3136872574687004, 1.3037098199129105, 1.266030713915825, 1.2252009436488152, 1.202720269560814, 1.1887967213988304, 1.169853076338768, 1.1437985226511955, 1.121235728263855, 1.1021167486906052, 1.0668965280056, 1.0540331602096558, 1.0410725772380829, 0.9979093596339226, 1.0005159080028534, 0.9561618566513062, 0.946221187710762, 0.937445655465126, 0.9202680140733719, 0.8948880881071091, 0.8799972087144852, 0.8696385473012924, 0.8359294533729553, 0.8404011651873589, 0.8225967511534691, 0.8054829090833664, 0.801952064037323, 0.7880138978362083, 0.7733386605978012, 0.7631792351603508, 0.7476873397827148, 0.725570235401392, 0.7133508808910847, 0.7175030782818794]",0.006802907378621007,neighbor,25.0,100.0,nearest_neighbors
9.0,2.0,128.0,128.0,,0.0052028401105855,removal,0.0,0.2201462194573843,366.6,mean,GCNConv,15.0,7.0,1.0,100.0,0.9480059084194977,0.9131163575431407,0.90440097799511,0.9220797872928579,"[8.455926299095154, 9.05151903629303, 9.20849609375, 9.061179161071777, 8.895753145217896, 8.330762267112732, 7.715071856975555, 7.8164039850234985, 8.613969564437866, 8.360658526420593, 8.252798318862915, 7.845493316650391, 7.735309600830078, 7.776805639266968, 8.251991152763367, 7.061123609542847, 8.03413039445877, 7.109715163707733, 7.195770502090454, 6.974185943603516, 6.890149414539337, 6.950071096420288, 6.972826242446899, 6.696644067764282, 6.67404979467392, 6.58483624458313, 6.455073118209839, 6.496918857097626, 6.2568036913871765, 6.302268326282501, 5.898621141910553, 5.98817777633667, 5.906488239765167, 5.730384171009064, 5.632709801197052, 5.472906291484833, 5.299756169319153, 5.22484815120697, 5.3202850222587585, 5.1777836084365845, 4.939426779747009, 4.846762716770172, 4.78902930021286, 4.546222150325775, 4.459422320127487, 4.509668409824371, 4.289789855480194, 4.116081714630127, 4.205656409263611, 4.091231346130371]",0.003352598654288113,,,,
4.0,1.0,64.0,256.0,,0.0046653740610065,removal,0.0,0.2663800263734283,366.6,mean,GATConv,256.0,1.0,,200.0,0.9466026587887741,0.9131067616287499,0.9290953545232273,0.8977211207445446,"[10.600796043872833, 10.062606155872345, 9.757498383522034, 9.646739423274994, 9.303677439689636, 9.103891134262085, 8.815763235092163, 8.46551251411438, 8.162061154842377, 7.999974071979523, 7.750853180885315, 7.460324764251709, 7.284565806388855, 6.976090788841248, 6.817959904670715, 6.527850866317749, 6.432075023651123, 6.177431762218475, 5.921493828296661, 5.690426230430603, 5.529136657714844, 5.342505723237991, 5.133912026882172, 4.888473391532898, 4.752208560705185, 4.6041655242443085, 4.470579624176025, 4.321175843477249, 4.188910663127899, 4.018786579370499, 3.904608279466629, 3.784329801797867, 3.609907329082489, 3.492962211370468, 3.4674881994724274, 3.3384312093257904, 3.240051507949829, 3.1230961978435516, 3.022803157567978, 2.9569464921951294, 2.8529497534036636, 2.8162479549646378, 2.6703103482723236, 2.5947777181863785, 2.5567668229341507, 2.4619634449481964, 2.401832655072212, 2.3045741468667984, 2.2623034864664078, 2.2159418165683746, 2.1502218693494797, 2.0912020802497864, 2.0649969279766083, 2.0302835404872894, 1.9620278924703598, 1.9032026529312134, 1.8702754080295563, 1.818310335278511, 1.7554385960102081, 1.7165658324956894, 1.689524695277214, 1.646531194448471, 1.6268086582422256, 1.5649747848510742, 1.5400192737579346, 1.5069217905402184, 1.471160314977169, 1.4600924849510193, 1.4202756956219673, 1.372953712940216, 1.349126011133194, 1.3333965986967087, 1.3133867606520653, 1.28387650847435, 1.2595860585570335, 1.2377034723758698, 1.1979527473449707, 1.1849885508418083, 1.170927420258522, 1.1231166422367096, 1.1259906217455864, 1.0758712217211723, 1.0643798410892487, 1.05527812987566, 1.0362312644720078, 1.0072753876447678, 0.9915181174874306, 0.979654997587204, 0.9423652291297913, 0.9472853615880013, 0.9273080229759216, 0.9080939367413521, 0.9044340625405312, 0.8891019448637962, 0.872332975268364, 0.8623001798987389, 0.8433020487427711, 0.8195798099040985, 0.8047958835959435, 0.8096365481615067]",0.008765031701299572,neighbor,25.0,100.0,nearest_neighbors
9.0,2.0,128.0,128.0,,0.006689692861296501,removal,0.0,0.2152176801162738,366.6,mean,GCNConv,15.0,3.0,1.0,100.0,0.9480797636632202,0.9128414093471232,0.9,0.9260932267188682,"[8.404789865016937, 8.979407906532288, 9.097996473312378, 8.861606001853943, 8.71769905090332, 8.13729864358902, 7.546720206737518, 7.589191257953644, 8.286688029766083, 8.007485508918762, 7.903389990329742, 7.440597951412201, 7.369507670402527, 7.395127356052399, 7.756994366645813, 6.6643993854522705, 7.50841099023819, 6.627134323120117, 6.632383227348328, 6.404616117477417, 6.268285393714905, 6.27004075050354, 6.227095305919647, 5.986305773258209, 5.902224779129028, 5.802202582359314, 5.621540009975433, 5.649561583995819, 5.39128714799881, 5.382967948913574, 5.006420910358429, 5.02786910533905, 4.895573854446411, 4.740576684474945, 4.618544936180115, 4.4542073011398315, 4.234533846378326, 4.158743858337402, 4.186836898326874, 4.04636937379837, 3.829945385456085, 3.7342801094055176, 3.6388616263866425, 3.436236649751663, 3.346913844347, 3.3419279754161835, 3.185086190700531, 3.0003490447998047, 3.069715291261673, 2.9671240150928497]",0.0036581349878679788,,,,
9.0,2.0,128.0,128.0,,0.005739771905123,removal,0.0,0.21334517443666687,366.6,mean,GCNConv,15.0,4.0,1.0,100.0,0.94807976366322,0.9128162793835164,0.8997555012224939,0.926266194881201,"[8.422330141067505, 9.050687074661255, 9.16764235496521, 8.981287002563477, 8.8047616481781, 8.265918254852295, 7.661998748779297, 7.736371040344238, 8.4794203042984, 8.257370591163635, 8.151815295219421, 7.686448037624359, 7.596450865268707, 7.639167308807373, 8.083831250667572, 6.8979421854019165, 7.883078634738922, 6.94598662853241, 6.9849677085876465, 6.781983435153961, 6.680169224739075, 6.716000497341156, 6.692404747009277, 6.467895925045013, 6.417846083641052, 6.301293134689331, 6.1583147048950195, 6.184057354927063, 5.943894684314728, 5.970851361751556, 5.584291458129883, 5.646579802036285, 5.556314051151276, 5.3732123374938965, 5.261414408683777, 5.123386114835739, 4.9228678941726685, 4.8407105803489685, 4.921927273273468, 4.756722092628479, 4.5262651443481445, 4.42860472202301, 4.356268286705017, 4.117367833852768, 4.035498201847076, 4.064510494470596, 3.85991233587265, 3.6869769394397736, 3.7714065313339233, 3.6525763273239136]",0.005099729151889317,,,,
9.0,2.0,128.0,128.0,,0.0066773602186651,removal,0.0,0.21896540473837992,366.6,mean,GCNConv,15.0,5.0,1.0,100.0,0.9475627769571637,0.912579299872689,0.9058679706601467,0.9194269103506784,"[8.360037922859192, 8.94232976436615, 9.077098965644836, 8.823292434215546, 8.70067548751831, 8.10986179113388, 7.516619086265564, 7.560815155506134, 8.255579829216003, 7.963706135749817, 7.879405975341797, 7.3983394503593445, 7.343599915504456, 7.377813994884491, 7.733053207397461, 6.633794128894806, 7.510476768016815, 6.588261723518372, 6.604811787605286, 6.373007714748383, 6.262673795223236, 6.247945547103882, 6.207940399646759, 5.978210926055908, 5.890990912914276, 5.8000847697258, 5.592254281044006, 5.6411290764808655, 5.377167046070099, 5.360678970813751, 4.997808992862701, 5.014303803443909, 4.890868604183197, 4.723660349845886, 4.6176024079322815, 4.447537958621979, 4.235072016716003, 4.154463708400726, 4.195549130439758, 4.057754814624786, 3.8249265551567078, 3.7339313626289368, 3.6376321613788605, 3.4427609145641327, 3.3400197625160217, 3.343931168317795, 3.172190010547638, 3.0102431774139404, 3.0768041610717773, 2.967006891965866]",0.005467200579840536,,,,
4.0,1.0,64.0,256.0,,0.0043153726870387,removal,0.0,0.2532375500341253,366.6,mean,GATConv,256.0,1.0,,200.0,0.9466026587887739,0.9125514964040224,0.9227383863080686,0.9027178508638641,"[10.626588344573975, 10.108637750148773, 9.82837462425232, 9.734272539615631, 9.415045022964478, 9.230963826179504, 8.964762032032013, 8.626467406749725, 8.349750220775604, 8.207988977432251, 7.965998113155365, 7.687051355838776, 7.521891474723816, 7.236583352088928, 7.090418994426727, 6.806458473205566, 6.734866142272949, 6.479974329471588, 6.232451915740967, 6.003663778305054, 5.8500930070877075, 5.665526628494263, 5.457452744245529, 5.2136684358119965, 5.081688463687897, 4.932143926620483, 4.798935294151306, 4.648307919502258, 4.5150452852249146, 4.337963134050369, 4.2268078327178955, 4.102415233850479, 3.923533409833908, 3.7979908287525177, 3.780660480260849, 3.6444625854492188, 3.5419481992721558, 3.420535296201706, 3.314240574836731, 3.2432047724723816, 3.1347526907920837, 3.0971188247203827, 2.9399829506874084, 2.859464943408966, 2.820775330066681, 2.7166049480438232, 2.6540532410144806, 2.550136089324951, 2.505731225013733, 2.454470932483673, 2.3860840797424316, 2.3211511373519897, 2.2911095023155212, 2.2550143897533417, 2.1822225004434586, 2.1178943663835526, 2.082199826836586, 2.025530695915222, 1.9569700509309769, 1.913057878613472, 1.8863329142332077, 1.8370820730924606, 1.8161693960428238, 1.749513328075409, 1.7208497822284698, 1.6845995336771011, 1.644536703824997, 1.634830117225647, 1.5888764262199402, 1.537382259964943, 1.5120129883289337, 1.494964599609375, 1.4733521044254303, 1.4412755593657494, 1.4135636985301971, 1.3893409594893456, 1.3463605046272278, 1.330462671816349, 1.3147238567471504, 1.2619130313396454, 1.2648776397109032, 1.2104150354862213, 1.197972632944584, 1.1865615174174309, 1.1664068028330803, 1.1341732889413834, 1.115899495780468, 1.1022756770253181, 1.0606698989868164, 1.067166544497013, 1.0449095964431763, 1.0226321071386337, 1.0188441202044487, 1.0014914348721504, 0.9835637360811234, 0.971923902630806, 0.9508107379078865, 0.9244711697101593, 0.9082235768437386, 0.9134813547134399]",0.00958698818604163,neighbor,25.0,100.0,nearest_neighbors
9.0,2.0,128.0,128.0,,0.006767471055223501,removal,0.0,0.21549264318625952,366.6,mean,GCNConv,15.0,3.0,1.0,100.0,0.9477104874446086,0.9125093028577386,0.9026894865525673,0.9225517264983581,"[8.416722297668457, 8.992044448852539, 9.107101082801819, 8.872739017009735, 8.7272127866745, 8.162835001945496, 7.547001838684082, 7.594968616962433, 8.302811801433563, 8.002405524253845, 7.897936522960663, 7.412748336791992, 7.35017716884613, 7.383606433868408, 7.7323707938194275, 6.648728728294373, 7.505816280841827, 6.597908914089203, 6.608877122402191, 6.370970070362091, 6.2454856634140015, 6.243087351322174, 6.195022821426392, 5.956616103649139, 5.870536684989929, 5.773600220680237, 5.564667522907257, 5.6141122579574585, 5.355967581272125, 5.3270204067230225, 4.965586721897125, 4.985193848609924, 4.848538875579834, 4.6854095458984375, 4.573387384414673, 4.409253656864166, 4.193099617958069, 4.114455431699753, 4.151086866855621, 4.015315026044846, 3.781538665294647, 3.692113697528839, 3.585495412349701, 3.397048056125641, 3.303552955389023, 3.298647880554199, 3.131866544485092, 2.9643213152885437, 3.030202329158783, 2.9240327775478363]",0.00567388512645871,,,,
