K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,clusters,sampling,num_epochs,anomaly_detector,accuracy,f1,recall,precision,losses,f1_std,reliable_mini_batch,sampling_k
5.0,1.0,128.0,256.0,,0.0044823236267785,removal,0.0,0.1326186319350052,366.6,sum,GATConv,10.0,2.0,100.0,,,,0.9407874962428615,0.8540192834936964,0.8219686162624822,0.8888057233011525,"[8.352599024772644, 7.630588531494141, 7.751580893993378, 7.589776635169983, 7.527899146080017, 7.353933751583099, 7.271261811256409, 7.205354273319244, 7.0299443900585175, 7.042653441429138, 6.688017189502716, 6.7895485162734985, 6.587285757064819, 6.409498453140259, 6.163885831832886, 6.015643090009689, 5.8841056525707245, 5.69223940372467, 5.625399112701416, 5.478870153427124, 5.39198562502861, 5.196951016783714, 4.915329068899155, 4.9496608674526215, 4.663249224424362, 4.780890792608261, 4.663513004779816, 4.304635047912598, 4.281852632761002, 4.12230658531189, 4.129656076431274, 3.8575214743614197, 3.767288327217102, 3.6881570518016815, 3.585820257663727, 3.445915788412094, 3.344007045030594, 3.191909581422806, 3.1173186600208282, 2.944098323583603, 2.899315729737282, 2.8307061344385147, 2.7257775366306305, 2.644123822450638, 2.581041172146797, 2.507733643054962, 2.3967982679605484, 2.374212384223938, 2.2728537917137146, 2.210072010755539]",0.0041722807942747,1.0,
5.0,1.0,128.0,256.0,,0.0046315709445683,removal,0.0,0.148760971503373,366.6,mean,GATConv,1024.0,10.0,300.0,nearest_neighbors,150.0,nearest_neighbors,0.9392846408175533,0.8539549457732688,0.8425106990014266,0.8657985825362576,"[7.5445626974105835, 7.201067924499512, 7.456133842468262, 7.305052995681763, 7.291247606277466, 6.884044289588928, 6.829144477844238, 6.745017051696777, 6.608233690261841, 6.6377235651016235, 6.58849823474884, 6.3704681396484375, 6.293180465698242, 6.248032450675964, 6.153794050216675, 6.136245131492615, 6.127217650413513, 6.03629457950592, 5.94465708732605, 5.8046663999557495, 5.670770287513733, 5.56321907043457, 5.697917580604553, 5.614067435264587, 5.312937140464783, 5.357836961746216, 5.275697231292725, 5.138004541397095, 5.092017650604248, 5.0527660846710205, 5.0930949449539185, 5.016826033592224, 5.029265642166138, 4.948291182518005, 4.828557968139648, 4.681027293205261, 4.599394798278809, 4.545417904853821, 4.518344521522522, 4.5094709396362305, 4.393386244773865, 4.315072655677795, 4.232549548149109, 4.138257741928101, 4.307572722434998, 4.175650238990784, 4.061930060386658, 3.971669614315033, 4.068930387496948, 3.9158794283866882, 3.933113694190979, 3.825025975704193, 3.7916946411132812, 3.7096940875053406, 3.6701443195343018, 3.6530983448028564, 3.6891981959342957, 3.549143373966217, 3.6109800934791565, 3.537705183029175, 3.5165125131607056, 3.3811154961586, 3.382623314857483, 3.350985288619995, 3.294437050819397, 3.3448044657707214, 3.2677390575408936, 3.192107856273651, 3.131604015827179, 3.1634945273399353, 3.084261476993561, 2.980953574180603, 3.06929749250412, 2.9323241114616394, 2.933977425098419, 2.954034686088562, 2.869067966938019, 2.872922718524933, 2.852311372756958, 2.7598896622657776, 2.8041688799858093, 2.7613861560821533, 2.7265257239341736, 2.6317713856697083, 2.593064606189728, 2.6386423110961914, 2.580037534236908, 2.5378457903862, 2.513038694858551, 2.4495110511779785, 2.465849757194519, 2.4764965176582336, 2.3959332704544067, 2.445302665233612, 2.3405191898345947, 2.3099811673164368, 2.3305606842041016, 2.285093069076538, 2.2805851697921753, 2.209648847579956, 2.2049516439437866, 2.2017751336097717, 2.172336459159851, 2.1500876545906067, 2.1413685083389282, 2.0870553255081177, 2.0970496237277985, 2.0854834616184235, 2.1063851714134216, 2.0273740589618683, 2.0736942291259766, 1.978097379207611, 1.9158490598201752, 1.9664082825183868, 1.9443693161010742, 1.8754045367240906, 1.8723250925540924, 1.9065545201301575, 1.8399486243724823, 1.884333074092865, 1.852988064289093, 1.8230655789375305, 1.7755052149295807, 1.7654631435871124, 1.766908586025238, 1.751920372247696, 1.761869102716446, 1.746448665857315, 1.728483408689499, 1.728583961725235, 1.7023955881595612, 1.6792171001434326, 1.6388189792633057, 1.6105859577655792, 1.5964072942733765, 1.5609940588474274, 1.5573979020118713, 1.5311377048492432, 1.5736556649208069, 1.5508290529251099, 1.504418820142746, 1.509353518486023, 1.5233659148216248, 1.508804976940155, 1.4809864163398743, 1.4504416584968567, 1.4260800778865814, 1.4302862584590912, 1.4309058785438538, 1.4187008142471313]",0.004507803897415081,,50.0
3.0,1.0,256.0,256.0,,0.0061162542152446,removal,0.0,0.1414741891355806,366.6,mean,GCNConv,10.0,14.0,100.0,,,,0.9405470393748121,0.85388002689371,0.8242510699001426,0.8857807442545574,"[6.431583553552628, 6.050617277622223, 5.927367985248566, 5.983102113008499, 5.738201379776001, 5.599390506744385, 5.472945302724838, 5.290385395288467, 5.003323465585709, 4.651460647583008, 4.520696610212326, 4.378367871046066, 4.209824621677399, 4.103477776050568, 3.9253139793872833, 3.8156199753284454, 3.651726245880127, 3.49848011136055, 3.396766036748886, 3.196443483233452, 3.168668419122696, 2.9101878851652145, 2.763194665312767, 2.6442572474479675, 2.628257170319557, 2.3945750147104263, 2.3376850336790085, 2.278972804546356, 2.261259824037552, 2.055617406964302, 2.0383399724960327, 1.9902271926403046, 1.8523472473025322, 1.7651161849498749, 1.7815293222665787, 1.7280549332499504, 1.6987514421343803, 1.5731500685214996, 1.547778658568859, 1.512212373316288, 1.4439177513122559, 1.3510323539376259, 1.3409061878919601, 1.3106545954942703, 1.2869401201605797, 1.2309371531009674, 1.2192763462662697, 1.1505528688430786, 1.137352466583252, 1.0994249433279037]",0.007001271858081027,1.0,
4.0,1.0,256.0,256.0,,0.008088647572753,removal,0.0,0.1711491061121479,366.6,mean,GCNConv,20.0,6.0,50.0,cluster,100.0,nearest_neighbors,0.9372407574391344,0.853861397021209,0.87018544935806,0.8382649978508331,"[2.264529287815094, 2.1425649523735046, 2.0507306456565857, 2.0370081067085266, 2.0754676461219788, 2.0671964287757874, 2.064323663711548, 2.1769624948501587, 1.9891778230667114, 1.9434219002723694, 1.9167548418045044, 1.8775328993797302, 1.8895999789237976, 1.8137160539627075, 1.8859843611717224, 1.8532267808914185, 1.838150680065155, 1.9483524560928345, 1.7491279244422913, 1.8928920030593872, 1.750912070274353, 1.6834286153316498, 1.687220275402069, 1.702052116394043, 1.7056632339954376, 1.5924164056777954, 1.6247618198394775, 1.5787205398082733, 1.5399457216262817, 1.520973563194275, 1.54039666056633, 1.5042178630828857, 1.463256061077118, 1.3878051936626434, 1.4128089547157288, 1.3846378028392792, 1.3329843580722809, 1.4392404556274414, 1.3306521773338318, 1.2669572532176971, 1.266063541173935, 1.2344644665718079, 1.2648888528347015, 1.2347154915332794, 1.1946191489696503, 1.2618282735347748, 1.1636000573635101, 1.1366812884807587, 1.1516960859298706, 1.1101449728012085, 1.0965465009212494, 1.0247792601585388, 1.0449182987213135, 1.0293715298175812, 1.009895384311676, 1.0533905625343323, 0.996586412191391, 0.9364634156227112, 0.9165554046630859, 0.9152434468269348, 0.8904455900192261, 0.893397182226181, 0.8950919806957245, 0.8523958623409271, 0.8606791794300079, 0.8340977728366852, 0.8195776343345642, 0.8133786767721176, 0.7989781498908997, 0.7897724509239197, 0.8045137673616409, 0.7810714393854141, 0.7444854229688644, 0.7400068491697311, 0.7375326305627823, 0.6941754221916199, 0.6857983469963074, 0.6907176673412323, 0.6544532775878906, 0.6603518575429916, 0.657068133354187, 0.6316808313131332, 0.6299609988927841, 0.6634234189987183, 0.6372175067663193, 0.62482850253582, 0.5918808728456497, 0.6049385070800781, 0.5948466807603836, 0.5686069428920746, 0.566460371017456, 0.5462437719106674, 0.5520948618650436, 0.5736791342496872, 0.5366168320178986, 0.5229592770338058, 0.5162309259176254, 0.5110384523868561, 0.5154039859771729, 0.4882942885160446]",0.005865102738291796,,
3.0,1.0,128.0,64.0,,0.0056129154538807,removal,0.0,0.1501493195477103,366.6,mean,GATConv,512.0,1.0,50.0,neighbor,100.0,nearest_neighbors,0.9391042981665164,0.8537643739894255,0.8442225392296718,0.8637329320700495,"[5.014834225177765, 4.790900349617004, 4.6106544733047485, 4.633942484855652, 4.498508632183075, 4.307351052761078, 4.317926108837128, 4.189707398414612, 4.036082208156586, 3.9511290192604065, 3.9290111660957336, 3.7407515048980713, 3.67104172706604, 3.6021327078342438, 3.4896855652332306, 3.4070578515529633, 3.3333311676979065, 3.2755062580108643, 3.2016952633857727, 3.0896933376789093, 2.9634382128715515, 2.987271934747696, 2.882332682609558, 2.800052970647812, 2.6822075843811035, 2.5831676721572876, 2.523750275373459, 2.570210188627243, 2.4649986922740936, 2.3571790754795074, 2.299229472875595, 2.274739384651184, 2.1954824030399323, 2.13131907582283, 2.1125675439834595, 2.0352159440517426, 1.987266182899475, 1.933373898267746, 1.879300206899643, 1.792617753148079, 1.8189517259597778, 1.7555648535490036, 1.674260899424553, 1.6492185294628143, 1.574868842959404, 1.581625536084175, 1.5323605686426163, 1.4916829764842987, 1.4601454734802246, 1.4332688003778458, 1.4207471907138824, 1.3595428764820099, 1.3382480442523956, 1.2989729642868042, 1.273187056183815, 1.268858328461647, 1.2144363224506378, 1.215496465563774, 1.1653939932584763, 1.1670059859752655, 1.148429661989212, 1.1253089010715485, 1.1080855429172516, 1.0560116320848465, 1.045435905456543, 1.0181800425052643, 0.9927574247121811, 0.9780555814504623, 0.956817016005516, 0.9475525617599487, 0.9144840836524963, 0.9172091484069824, 0.882178895175457, 0.8921181038022041, 0.85007244348526, 0.8367237150669098, 0.8230301290750504, 0.8125314638018608, 0.8044621348381042, 0.7788613885641098, 0.7647236734628677, 0.7480822876095772, 0.7739916071295738, 0.7474222779273987, 0.7147642597556114, 0.7038524895906448, 0.7078319564461708, 0.6892517954111099, 0.6743251383304596, 0.669850118458271, 0.6397998481988907, 0.6438741162419319, 0.6317044571042061, 0.6175725311040878, 0.6084892749786377, 0.604784719645977, 0.5972199067473412, 0.5935660153627396, 0.584866888821125, 0.5697133243083954]",0.011107052735503255,,50.0
5.0,1.0,128.0,128.0,,0.0046459868355985,removal,0.0,0.1554234685653575,366.6,mean,GATConv,512.0,1.0,50.0,neighbor,100.0,nearest_neighbors,0.9380823564773069,0.853677825034054,0.857061340941512,0.8505436122387671,"[6.667978048324585, 6.164908707141876, 6.202754855155945, 6.182115852832794, 6.129805088043213, 5.982994377613068, 5.894200384616852, 5.814233362674713, 5.8104477524757385, 5.7032341957092285, 5.765193402767181, 5.4702213406562805, 5.416415452957153, 5.295517385005951, 5.207491338253021, 5.155213356018066, 5.079984962940216, 4.985530257225037, 4.873298645019531, 4.792134523391724, 4.58248233795166, 4.544820129871368, 4.39560467004776, 4.454765677452087, 4.31158846616745, 4.365128517150879, 4.148940980434418, 4.031843721866608, 3.947025716304779, 3.952885687351227, 3.791102170944214, 3.789562225341797, 3.6975410878658295, 3.6708944141864777, 3.500159204006195, 3.4687632024288177, 3.3859586119651794, 3.269409716129303, 3.24076309800148, 3.2012686729431152, 3.054979532957077, 3.0099500119686127, 2.954391747713089, 2.8866347074508667, 2.758360594511032, 2.783594787120819, 2.707818627357483, 2.666626453399658, 2.6681943237781525, 2.510459393262863, 2.5086668133735657, 2.4615654945373535, 2.436578691005707, 2.3331277072429657, 2.2673563957214355, 2.2205147445201874, 2.1680665016174316, 2.1586580872535706, 2.0690515339374542, 2.0276507437229156, 2.0314404368400574, 1.96047905087471, 1.94754159450531, 1.886695384979248, 1.8593392670154572, 1.8313572108745575, 1.778862088918686, 1.7664107233285904, 1.7025833427906036, 1.696796253323555, 1.6307159811258316, 1.6596481651067734, 1.5917166620492935, 1.5509249716997147, 1.545165628194809, 1.4866050481796265, 1.502510517835617, 1.4642411917448044, 1.4418846815824509, 1.388568863272667, 1.3737387955188751, 1.362548828125, 1.3552387356758118, 1.3209463059902191, 1.2809486836194992, 1.2511725425720215, 1.2434604465961456, 1.2282397896051407, 1.2029175609350204, 1.1877453923225403, 1.1818301677703857, 1.1538908332586288, 1.1433129608631134, 1.1209820657968521, 1.0902817100286484, 1.0913586169481277, 1.045047104358673, 1.0382381975650787, 1.0369897335767746, 1.00227752327919]",0.004191878765809896,,50.0
3.0,1.0,256.0,256.0,,0.0084812812969081,removal,0.0,0.1667457029404621,366.6,mean,GCNConv,20.0,8.0,100.0,cluster,100.0,nearest_neighbors,0.9376615569582205,0.8536701791687001,0.863052781740371,0.8445653701644737,"[3.2686917781829834, 3.1365355253219604, 3.075262874364853, 2.936555564403534, 2.866040050983429, 2.826966255903244, 2.737428665161133, 2.6893815994262695, 2.652462959289551, 2.580894708633423, 2.5449233949184418, 2.4732873141765594, 2.3680870831012726, 2.362511157989502, 2.296207845211029, 2.184748411178589, 2.167950838804245, 2.080747753381729, 2.0217414498329163, 2.0098648965358734, 1.9233170747756958, 1.8393543660640717, 1.7950385808944702, 1.7730807065963745, 1.686900794506073, 1.6650620698928833, 1.6106806993484497, 1.5763275921344757, 1.5107079446315765, 1.464638590812683, 1.4284655153751373, 1.3821207284927368, 1.3383166193962097, 1.3105205297470093, 1.2662766128778458, 1.2204599827528, 1.1808006912469864, 1.1595106720924377, 1.1201351583003998, 1.1140767335891724, 1.075930967926979, 1.0660966485738754, 1.006643533706665, 0.9990570992231369, 0.9678434878587723, 0.9484517276287079, 0.902721956372261, 0.912953719496727, 0.8980814814567566, 0.8512051999568939, 0.8343159407377243, 0.8180902600288391, 0.7947570979595184, 0.7829423546791077, 0.7595147639513016, 0.7455721199512482, 0.7234574556350708, 0.7117981165647507, 0.6979516297578812, 0.6692721024155617, 0.6603509113192558, 0.650318369269371, 0.6343637704849243, 0.6148945465683937, 0.6265152618288994, 0.5964006409049034, 0.5911360010504723, 0.5772644802927971, 0.5546723306179047, 0.5490521192550659, 0.5354177355766296, 0.5304577574133873, 0.5169482529163361, 0.5135175213217735, 0.5016138032078743, 0.48881544172763824, 0.4812309667468071, 0.47184743732213974, 0.4597216099500656, 0.46184149384498596, 0.44495539367198944, 0.43316488713026047, 0.4218970313668251, 0.4299544170498848, 0.42243947833776474, 0.41603004932403564, 0.4027727097272873, 0.4001831114292145, 0.391103632748127, 0.38576851785182953, 0.3772868663072586, 0.3731006421148777, 0.3618687726557255, 0.36342352628707886, 0.35104505717754364, 0.35288044065237045, 0.3433804512023926, 0.3391103446483612, 0.3397696688771248, 0.32750437036156654]",0.004711053034294643,,
5.0,1.0,128.0,256.0,,0.0043309637268199,removal,0.0,0.11782120793013132,366.6,mean,GCNConv,512.0,10.0,300.0,neighbor,50.0,nearest_neighbors,0.9403666967237753,0.8536374907819999,0.8253922967189729,0.8839017367243607,"[6.595841288566589, 6.413902640342712, 6.330079734325409, 6.224277675151825, 6.286193788051605, 6.240021765232086, 5.963087856769562, 5.878030836582184, 5.7777329087257385, 5.783206582069397, 5.756446838378906, 5.679952323436737, 5.652814209461212, 5.497883439064026, 5.448626518249512, 5.310669302940369, 5.189003825187683, 5.0607107281684875, 5.1512802839279175, 4.830629587173462, 4.764380097389221, 4.812577068805695, 4.769373774528503, 4.686545550823212, 4.479745388031006, 4.4728615283966064, 4.40303760766983, 4.297753751277924, 4.171077489852905, 4.1415486335754395, 4.127877950668335, 3.982953667640686, 3.853309690952301, 3.890957832336426, 3.7147059440612793, 3.6779625415802, 3.6526079773902893, 3.5163188576698303, 3.4447209537029266, 3.412082999944687, 3.3301253020763397, 3.2652280926704407, 3.189163625240326, 3.148870527744293, 3.0754483342170715, 3.0142479836940765, 2.9101267755031586, 2.8928308188915253, 2.758138209581375, 2.751496732234955]",0.00652112374384906,,75.0
3.0,1.0,128.0,128.0,,0.0022910615780999,removal,0.0,0.1483600184369173,366.6,mean,GATConv,512.0,1.0,300.0,neighbor,100.0,nearest_neighbors,0.9389840697324917,0.8536075405130799,0.8439372325249643,0.8637813509141017,"[5.237349450588226, 4.749164402484894, 4.763907015323639, 4.7951332330703735, 4.776142954826355, 4.698454320430756, 4.666434586048126, 4.606788158416748, 4.6186686754226685, 4.555072069168091, 4.642517685890198, 4.458414077758789, 4.427909433841705, 4.3844199776649475, 4.338229596614838, 4.3286731243133545, 4.285006761550903, 4.232552349567413, 4.190197229385376, 4.1582876443862915, 4.019181549549103, 4.018941223621368, 3.929140269756317, 4.005505323410034, 3.917046070098877, 4.006403207778931, 3.854722797870636, 3.7840751111507416, 3.749763548374176, 3.790587544441223, 3.679849863052368, 3.7166955173015594, 3.667244166135788, 3.681433141231537, 3.546664834022522, 3.5588574409484863, 3.5144982039928436, 3.436568945646286, 3.4432575404644012, 3.439387410879135, 3.3212184011936188, 3.307285040616989, 3.284604072570801, 3.246310591697693, 3.1356222331523895, 3.202677220106125, 3.1488640010356903, 3.135323792695999, 3.1731326282024384, 3.018957495689392, 3.0477612912654877, 3.0224508941173553, 3.027478367090225, 2.929300159215927, 2.8757758140563965, 2.8444604873657227, 2.809765934944153, 2.825248211622238, 2.7334409952163696, 2.7043715715408325, 2.7353724241256714, 2.6628120243549347, 2.6703737676143646, 2.609534829854965, 2.5987247228622437, 2.5771822929382324, 2.5241037607192993, 2.527885228395462, 2.4611394107341766, 2.474218010902405, 2.3986441791057587, 2.458040565252304, 2.375838726758957, 2.3336815237998962, 2.3425154983997345, 2.270297795534134, 2.309614270925522, 2.2680160105228424, 2.2552218437194824, 2.186013162136078, 2.1752634048461914, 2.1754067838191986, 2.1753036081790924, 2.132628470659256, 2.090001195669174, 2.050790458917618, 2.0479141771793365, 2.0361473858356476, 2.004330426454544, 1.9926060736179352, 1.9918595850467682, 1.9573941826820374, 1.9498851001262665, 1.9239991009235382, 1.8811154663562775, 1.8925561010837555, 1.8236816227436066, 1.8204864859580994, 1.8255612254142761, 1.7775452435016632]",0.005060721970881842,,25.0
5.0,1.0,128.0,128.0,,0.0033900567603117,removal,0.0,0.1470895366895591,366.6,mean,GCNConv,10.0,2.0,50.0,cluster,100.0,nearest_neighbors,0.9393447550345657,0.8535322431072909,0.8388017118402281,0.8690781432977046,"[4.107168018817902, 3.8705111742019653, 3.840669631958008, 4.065347671508789, 3.8281314969062805, 3.9900556206703186, 3.7611606121063232, 3.7454211711883545, 3.73614639043808, 3.7424843311309814, 3.679097294807434, 3.5990251302719116, 3.9313146471977234, 3.6413907408714294, 3.5697885155677795, 3.573255777359009, 3.6013620495796204, 3.545442223548889, 3.67375385761261, 3.4960118532180786, 3.3906081318855286, 3.528059959411621, 3.4932026267051697, 3.313386619091034, 3.3495176434516907, 3.3276699781417847, 3.277822494506836, 3.284931480884552, 3.322769582271576, 3.273251950740814, 3.4961613416671753, 3.2782259583473206, 3.2037526965141296, 3.1506259739398956, 3.2999509274959564, 3.1713631749153137, 3.0242852866649628, 3.0224101543426514, 2.982037663459778, 3.014252930879593, 2.8511009514331818, 2.9584905803203583, 2.8903702795505524, 2.9043429493904114, 2.9464904069900513, 2.8459075689315796, 2.819804608821869, 2.9906896352767944, 2.77739816904068, 2.756087362766266, 2.639452040195465, 2.8267616629600525, 2.589866191148758, 2.6753137409687042, 2.553851306438446, 2.5312107503414154, 2.562144488096237, 2.456983357667923, 2.4747711420059204, 2.3849129676818848, 2.4221485257148743, 2.373198300600052, 2.3739356696605682, 2.338948428630829, 2.318732410669327, 2.3463979363441467, 2.2295959293842316, 2.211378425359726, 2.2262664437294006, 2.2206479012966156, 2.15098974108696, 2.1252090632915497, 2.061281442642212, 2.064210742712021, 2.0623862743377686, 2.0487078428268433, 1.993310809135437, 2.0090616941452026, 1.9426266551017761, 1.9667614698410034, 1.9148099720478058, 1.8332469761371613, 1.9612103998661041, 1.8201754093170166, 1.810084879398346, 1.791800618171692, 1.803144782781601, 1.7603129744529724, 1.75810107588768, 1.7217110097408295, 1.6911873817443848, 1.732093185186386, 1.6825196146965027, 1.6670320630073547, 1.6304679214954376, 1.597881942987442, 1.6338486969470978, 1.5562293529510498, 1.5478349030017853, 1.511341705918312]",0.00491079460646802,,
2.0,1.0,128.0,128.0,,0.006497653841522099,removal,0.0,0.1359499882378862,366.6,mean,GATConv,512.0,1.0,400.0,shine,100.0,nearest_neighbors,0.9396453261196273,0.8535320262454251,0.8345221112696148,0.8736643910688248,"[3.8746486008167267, 3.6427069008350372, 3.4337417483329773, 3.458931177854538, 3.3695254623889923, 3.290061742067337, 3.177897661924362, 3.065900057554245, 2.979251503944397, 2.8304455876350403, 2.6803087890148163, 2.7436167299747467, 2.5797400772571564, 2.5463084876537323, 2.430238723754883, 2.359321713447571, 2.2091435194015503, 2.2300306856632233, 2.079146921634674, 2.0155762881040573, 1.9455487728118896, 1.9954112470149994, 1.8686130940914154, 1.8569845259189606, 1.7414697259664536, 1.7335334867238998, 1.6932482719421387, 1.6441466063261032, 1.593719258904457, 1.5466654002666473, 1.4666103422641754, 1.444049447774887, 1.4140813052654266, 1.3753508478403091, 1.3204114437103271, 1.3002296835184097, 1.2589030116796494, 1.2006733566522598, 1.2057899236679077, 1.180242195725441, 1.1094481348991394, 1.1093255132436752, 1.0761363506317139, 1.0510506331920624, 1.0107775628566742, 0.964445099234581, 0.9753077924251556, 0.9452869668602943, 0.9096353575587273, 0.902347706258297, 0.8807963505387306, 0.8653031289577484, 0.8319343477487564, 0.8083246648311615, 0.8124555200338364, 0.7928377389907837, 0.7487956434488297, 0.7502601072192192, 0.7619254142045975, 0.7074568495154381, 0.716809056699276, 0.6982400789856911, 0.6807643324136734, 0.6627235934138298, 0.6493049040436745, 0.642755888402462, 0.629094697535038, 0.6001930311322212, 0.6078166514635086, 0.585798554122448, 0.5867498591542244, 0.5883206278085709, 0.554312214255333, 0.5474514067173004, 0.543103039264679, 0.5310814008116722, 0.5214222967624664, 0.504412904381752, 0.5087500810623169, 0.5000169388949871, 0.4915122240781784, 0.46905291825532913, 0.48308055102825165, 0.46941887587308884, 0.44186247512698174, 0.45108335837721825, 0.4342222511768341, 0.4255366101861, 0.41903844103217125, 0.4266822598874569, 0.4121774435043335, 0.4075968414545059, 0.4134506657719612, 0.3823520988225937, 0.3813077583909035, 0.3797875642776489, 0.3753618411719799, 0.37524592876434326, 0.36406832188367844, 0.34398824721574783]",0.004975538589604156,,
4.0,1.0,64.0,128.0,,0.0083339414558179,removal,0.0,0.1098201534061443,366.6,mean,GCNConv,1024.0,1.0,300.0,neighbor,150.0,nearest_neighbors,0.9413886384129846,0.8535004891761628,0.8102710413694721,0.9017455228965368,"[3.369060218334198, 3.142256498336792, 3.005082070827484, 3.0797672271728516, 2.9654005765914917, 2.8626405000686646, 2.8999431133270264, 2.8882049322128296, 2.8212568163871765, 2.7214171290397644, 2.6940054297447205, 2.6833068132400513, 2.642097234725952, 2.629577875137329, 2.474102199077606, 2.519680380821228, 2.434729814529419, 2.3582963347434998, 2.282994866371155, 2.2556888461112976, 2.226031184196472, 2.219519019126892, 2.1841124892234802, 2.053101271390915, 2.0330982208251953, 2.041298985481262, 1.9310487806797028, 1.952623963356018, 1.9033764898777008, 1.8512399196624756, 1.8149059116840363, 1.7768892645835876, 1.7191649377346039, 1.705102115869522, 1.6373743116855621, 1.6038915514945984, 1.5737342238426208, 1.5594579875469208, 1.529688984155655, 1.478767842054367, 1.4282109439373016, 1.4024038016796112, 1.4022024273872375, 1.3222764730453491, 1.2914469540119171, 1.286977767944336, 1.2112351059913635, 1.2050484716892242, 1.2058896720409393, 1.130601242184639, 1.1256619989871979, 1.1498092114925385, 1.1050050854682922, 1.0619997084140778, 1.048677384853363, 1.0538943409919739, 1.0027597546577454, 0.9806589633226395, 0.9585992991924286, 0.952256977558136, 0.9206915646791458, 0.9119899719953537, 0.8957711011171341, 0.8788520395755768, 0.876556396484375, 0.8343622535467148, 0.8163058161735535, 0.8187499642372131, 0.7703036069869995, 0.7883236408233643, 0.7558113187551498, 0.7522445917129517, 0.7285195291042328, 0.7234291136264801, 0.7202464193105698, 0.7089932262897491, 0.6791946440935135, 0.6770032644271851, 0.6679225116968155, 0.6324767917394638, 0.6452059298753738, 0.6337435841560364, 0.6064145565032959, 0.5984029769897461, 0.599433496594429, 0.5770159810781479, 0.5628482550382614, 0.5633557885885239, 0.5675781667232513, 0.5527311861515045, 0.5462173223495483, 0.5488661825656891, 0.5295194685459137, 0.5059408619999886, 0.5114236176013947, 0.5023120641708374, 0.5013996958732605, 0.48360397666692734, 0.4848203659057617, 0.470087930560112, 0.4515019878745079, 0.4455470144748688, 0.4443654417991638, 0.44391126930713654, 0.4550401195883751, 0.43259943276643753, 0.42886826395988464, 0.4257926717400551, 0.41109976172447205, 0.4073171466588974, 0.4067610949277878, 0.4033651724457741, 0.3964507430791855, 0.38931647688150406, 0.3810686394572258, 0.3858460783958435, 0.3796621486544609, 0.3643445372581482, 0.3531237095594406, 0.35821085423231125, 0.3548206314444542, 0.35434240847826004, 0.3467262536287308, 0.34152595698833466, 0.3382957726716995, 0.3249010071158409, 0.33173978328704834, 0.32951730489730835, 0.3246467113494873, 0.31589020043611526, 0.31227749586105347, 0.3107713982462883, 0.3064453825354576, 0.2993813082575798, 0.2992836758494377, 0.29383058100938797, 0.29454026371240616, 0.28846921026706696, 0.28366078436374664, 0.27651167660951614, 0.2774294316768646, 0.27962658554315567, 0.2718339189887047, 0.26897960528731346, 0.2729070335626602, 0.2712036222219467, 0.26141637563705444, 0.2672590911388397, 0.255948718637228, 0.2584340497851372]",0.005340523166224569,,75.0
2.0,1.0,256.0,128.0,,0.0067484224659206,removal,0.0,0.1353497490543133,366.6,mean,GCNConv,20.0,3.0,50.0,cluster,100.0,nearest_neighbors,0.9397054403366397,0.8534963011741192,0.8336661911554921,0.8744094801001392,"[1.6635083556175232, 1.4915997684001923, 1.4642000198364258, 1.500703752040863, 1.438697099685669, 1.5431813299655914, 1.3891520500183105, 1.406075805425644, 1.3657979369163513, 1.357658714056015, 1.310276746749878, 1.3304580450057983, 1.2739441990852356, 1.2803298830986023, 1.2665200233459473, 1.259109616279602, 1.225156307220459, 1.202529788017273, 1.1781812906265259, 1.2142106890678406, 1.1586463153362274, 1.1591722965240479, 1.1487504541873932, 1.135006457567215, 1.1194586753845215, 1.0942336916923523, 1.0699952840805054, 1.0327318906784058, 1.0445574820041656, 1.041155368089676, 1.005380392074585, 1.0495466887950897, 0.9929720461368561, 0.9410238265991211, 0.9319885224103928, 0.9392575025558472, 0.9281792342662811, 0.9198018014431, 0.9191567301750183, 0.9070101380348206, 0.8986243009567261, 0.8753510117530823, 0.8878903090953827, 0.8268803954124451, 0.8373143076896667, 0.8331741094589233, 0.8112415969371796, 0.8311507105827332, 0.8253325968980789, 0.7841539978981018, 0.733394667506218, 0.7829756438732147, 0.7521406561136246, 0.7675752341747284, 0.7078065723180771, 0.7006056308746338, 0.6937896013259888, 0.6876463294029236, 0.6921441107988358, 0.6827825158834457, 0.6954372525215149, 0.6902855783700943, 0.6467771530151367, 0.6458833813667297, 0.6484513878822327, 0.6283280551433563, 0.6158862262964249, 0.6062055081129074, 0.6104895025491714, 0.6187804639339447, 0.5913034230470657, 0.5829911231994629, 0.5663154870271683, 0.5610697418451309, 0.5675497651100159, 0.5343025475740433, 0.546417310833931, 0.5377873629331589, 0.5303418189287186, 0.5548699051141739, 0.5384424179792404, 0.5067432075738907, 0.5186623334884644, 0.502010852098465, 0.4858603775501251, 0.4801725596189499, 0.48088517785072327, 0.4828018397092819, 0.4871787577867508, 0.45310454070568085, 0.4548311233520508, 0.4633798897266388, 0.4331459403038025, 0.45716777443885803, 0.44107918441295624, 0.4172152429819107, 0.4541030526161194, 0.4201769083738327, 0.4225110113620758, 0.41533856093883514]",0.0045736671222349,,
