K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,reliable_mini_batch,clusters,pos_weight,accuracy,f1,recall,precision,losses,f1_std
9.0,2.0,128.0,256.0,,0.007592104074492301,removal,0.0,0.2250221411534902,366.6,mean,GCNConv,15.0,4.0,1.0,100.0,,0.93493353028065,0.8886206622903329,0.8589242053789731,0.9206178825522227,"[8.94674038887024, 9.022142708301544, 9.203767776489258, 8.835610032081604, 8.5717693567276, 8.125102877616882, 7.932056903839111, 8.429977715015411, 7.443169593811035, 7.907309174537659, 7.524053692817688, 7.517172813415527, 7.370049178600311, 7.296752989292145, 6.9012563824653625, 6.913554668426514, 6.713572561740875, 6.305594503879547, 6.2412033677101135, 6.227747023105621, 6.032111823558807, 6.082400858402252, 5.629075348377228, 5.561985552310944, 5.477728188037872, 5.280436754226685, 4.960646986961365, 4.887286186218262, 4.865933120250702, 4.600982069969177, 4.669164299964905, 4.409896910190582, 4.259569466114044, 4.131224423646927, 3.8535664081573486, 3.8255331814289093, 3.700744092464447, 3.5354706943035126, 3.496500074863434, 3.4101373851299286, 3.2311312556266785, 3.0587633550167084, 3.0745370388031006, 2.907369077205658, 2.9007846415042877, 2.761471062898636, 2.7029719054698944, 2.561430722475052, 2.5742190182209015, 2.4832720160484314]",0.005954483182783708
9.0,1.0,256.0,128.0,,0.0035625925369045,removal,0.0,0.2300652399776661,366.6,mean,GATConv,15.0,2.0,1.0,300.0,,0.9322747415066468,0.8884557125015116,0.8929095354523227,0.8840725939154227,"[29.296391010284424, 30.03647267818451, 28.789111495018005, 28.057874858379364, 27.149814903736115, 26.776061922311783, 25.765632152557373, 24.703052163124084, 24.465712010860443, 23.034830689430237, 22.8989520072937, 22.103231370449066, 21.48864847421646, 21.09715098142624, 20.88612189888954, 19.411987721920013, 19.49295824766159, 18.04160165786743, 17.550079464912415, 17.495287716388702, 16.821359515190125, 16.45144647359848, 15.204562246799469, 15.005637854337692, 14.610461205244064, 14.04510635137558, 13.044865280389786, 12.994885116815567, 12.493429481983185, 11.9282805621624, 11.056382894515991, 11.048651814460754, 10.45366621017456, 10.238159567117691, 9.712672263383865, 9.554914116859436, 9.029135972261429, 8.738502651453018, 8.512049093842506, 8.338447719812393, 7.713996440172195, 7.79578061401844, 7.4119012504816055, 7.048425734043121, 6.693965591490269, 6.441843420267105, 6.316756322979927, 6.164613381028175, 5.858614906668663, 5.773944854736328]",0.00247838374390746
9.0,2.0,128.0,128.0,,0.006268686758803299,removal,0.0,0.1991532408032504,366.6,mean,GCNConv,15.0,6.0,1.0,100.0,,0.9345642540620384,0.8882030128990829,0.860880195599022,0.9174222258998757,"[8.418789029121399, 9.053830862045288, 9.140000343322754, 8.908039927482605, 8.790995955467224, 8.189153969287872, 7.625300943851471, 7.680882394313812, 8.34769493341446, 8.112992405891418, 8.017222046852112, 7.54126638174057, 7.496560215950012, 7.50388640165329, 7.899967133998871, 6.750679969787598, 7.674893617630005, 6.765179634094238, 6.763586342334747, 6.56373518705368, 6.472371399402618, 6.479659140110016, 6.458308637142181, 6.215929329395294, 6.131894826889038, 6.020154714584351, 5.8526930809021, 5.894047558307648, 5.641749441623688, 5.644863128662109, 5.2643097043037415, 5.29845005273819, 5.1858110427856445, 5.024871528148651, 4.915681183338165, 4.740933984518051, 4.533340811729431, 4.465491712093353, 4.513846695423126, 4.356870532035828, 4.137097537517548, 4.042963594198227, 3.9312646985054016, 3.737648755311966, 3.63972806930542, 3.647879958152771, 3.463029831647873, 3.2943711280822754, 3.3618531227111816, 3.2582617104053497]",0.007337928059572714
9.0,2.0,128.0,128.0,,0.0090172417315755,removal,0.0,0.2073821366402977,366.6,mean,GCNConv,15.0,2.0,1.0,100.0,,0.9340472673559823,0.8881068154197861,0.8667481662591687,0.9106061168705578,"[8.414226412773132, 9.012738823890686, 8.997988224029541, 8.722113370895386, 8.564014077186584, 7.902148425579071, 7.366273462772369, 7.310189366340637, 7.86137717962265, 7.586350739002228, 7.4363425970077515, 6.898054659366608, 6.796060562133789, 6.798554420471191, 6.982323527336121, 6.058002173900604, 6.695290446281433, 5.8518345952034, 5.782117307186127, 5.497720956802368, 5.392557322978973, 5.268600583076477, 5.157599151134491, 4.946009039878845, 4.790877878665924, 4.661145091056824, 4.426293849945068, 4.4211530685424805, 4.150255739688873, 4.063282132148743, 3.7542401254177094, 3.7053565979003906, 3.54001522064209, 3.4192913472652435, 3.304294139146805, 3.130264639854431, 2.9385732114315033, 2.8690763115882874, 2.860887438058853, 2.7324822545051575, 2.55984029173851, 2.4818502068519592, 2.3832826018333435, 2.23831906914711, 2.1598015874624252, 2.147498518228531, 2.0348310470581055, 1.9149311184883118, 1.9491671323776245, 1.8733829110860825]",0.006664496402835942
9.0,2.0,128.0,128.0,,0.0068946152841279,removal,0.0,0.1978071499626905,366.6,mean,GCNConv,15.0,5.0,1.0,500.0,,0.9343426883308714,0.8870847165821729,0.8540342298288509,0.9228138477954829,"[60.62310767173767, 54.97978264093399, 47.7442090511322, 43.06019848585129, 39.165485203266144, 34.19768077135086, 30.266524016857147, 27.57817652821541, 24.75448241829872, 22.560676872730255, 19.9112166762352, 17.534141063690186, 15.461635932326317, 14.192594736814499, 12.989956080913544, 11.634593680500984, 10.028165739029646, 9.473934441804886, 8.408713050186634, 7.998907208442688, 7.3009683936834335, 6.869729787111282, 6.356429032981396, 5.7207492515444756, 5.348753850907087, 5.067027434706688, 4.688467741012573, 4.2651697666599375, 4.003759921528399, 3.9313301518559456, 3.661708913743496, 3.4294382072985172, 3.189659982919693, 3.1193628385663033, 2.953821172937751, 2.781532309949398, 2.6393776275217533, 2.459359936416149, 2.3729931116104126, 2.2568238340318203, 2.194933954626322, 2.026909075677395, 1.9937940277159214, 1.9100852687843144, 1.8488060049712658, 1.736358666792512, 1.6781159676611423, 1.6869878061115742, 1.5625396501272917, 1.5414181258529425]",0.0105110466061221
9.0,2.0,128.0,128.0,,0.0072090831385646,removal,0.0,0.20589900931993182,366.6,mean,GCNConv,15.0,7.0,1.0,100.0,,0.933751846381093,0.8868121726453497,0.8594132029339854,0.9161803411274032,"[8.358803391456604, 8.992745757102966, 9.098725080490112, 8.813500881195068, 8.667568564414978, 8.04157829284668, 7.49377715587616, 7.508378803730011, 8.130943834781647, 7.872184872627258, 7.778078317642212, 7.299554347991943, 7.236456751823425, 7.223624348640442, 7.556052088737488, 6.471456170082092, 7.311104714870453, 6.416652679443359, 6.409720003604889, 6.1823378801345825, 6.065995156764984, 6.0399086475372314, 5.965869128704071, 5.748823344707489, 5.633863985538483, 5.487014651298523, 5.327890157699585, 5.362348914146423, 5.0865994691848755, 5.041835963726044, 4.7036027908325195, 4.709745168685913, 4.555798590183258, 4.4051739275455475, 4.287770867347717, 4.107923895120621, 3.9009801149368286, 3.8326913118362427, 3.8531446754932404, 3.704115569591522, 3.490019142627716, 3.4061408042907715, 3.2837836742401123, 3.11314657330513, 3.0244478285312653, 3.0135443210601807, 2.8607011437416077, 2.704112470149994, 2.7564865350723267, 2.656836211681366]",0.003906876233484987
7.0,1.0,256.0,128.0,,0.0034395970544729,removal,0.0,0.2764449986422175,366.6,mean,GCNConv,15.0,7.0,1.0,200.0,0.47261318828453336,0.9306499261447563,0.8867401995409642,0.8987775061124695,0.8750670372122438,"[10.050349712371826, 9.583976000547409, 9.42540580034256, 9.33025547862053, 9.599624514579773, 9.069647014141083, 8.488615989685059, 8.715883791446686, 8.55900451540947, 8.017950028181076, 7.943473130464554, 7.780512601137161, 7.957379072904587, 7.638966798782349, 7.395658493041992, 7.005111277103424, 6.751503527164459, 6.650161534547806, 6.519939213991165, 6.40499684214592, 6.25129833817482, 6.191610634326935, 5.966291546821594, 6.097475290298462, 5.885025590658188, 5.6352649331092834, 5.514775186777115, 5.163470268249512, 5.089492499828339, 5.060546517372131, 5.010091483592987, 4.681409031152725, 4.7298416048288345, 4.588006794452667, 4.345314860343933, 4.3092165142297745, 4.255161792039871, 4.068040579557419, 3.909159481525421, 3.75266994535923, 3.7447796761989594, 3.5619115233421326, 3.4786337018013, 3.4514260292053223, 3.3641628473997116, 3.308069124817848, 3.058307260274887, 3.0391829758882523, 3.0069169998168945, 2.9577220678329468]",0.0023313357725746687
8.0,1.0,64.0,128.0,,0.0025384017000926,removal,0.0,0.24207452655398282,366.6,mean,GATConv,10.0,8.0,1.0,300.0,0.7283666650046313,0.9320531757754802,0.8864744442845183,0.878239608801956,0.8948725735418407,"[25.876100927591324, 26.10171103477478, 24.757678866386414, 25.550408363342285, 24.01106396317482, 23.88536575436592, 22.584941923618317, 21.229739367961884, 21.24111020565033, 20.967099100351334, 19.62032014131546, 19.389694392681122, 18.729278717190027, 18.9659726023674, 18.49253636598587, 17.28644171357155, 17.157064735889435, 16.567901521921158, 16.130244940519333, 15.450424492359161, 14.502951681613922, 14.706544071435928, 14.000911474227905, 13.163394153118134, 12.883002310991287, 13.026861846446991, 11.502553038299084, 11.324267029762268, 10.901343807578087, 10.935266494750977, 10.242510750889778, 9.851814582943916, 9.026278293691576, 9.028742834925652, 8.577409610152245, 8.21025324612856, 7.933039039373398, 7.599878206849098, 7.28805124014616, 7.005218841135502, 6.846203342080116, 5.998702289187349, 6.254182428121567, 6.132319167256355, 5.888231739401817, 5.508758470416069, 5.175647459924221, 5.373401440680027, 5.165295943617821, 4.904534421861172]",0.0031943265279372516
7.0,2.0,128.0,128.0,,0.0018294596703215,removal,0.0,0.2116700723291983,366.6,mean,GCNConv,15.0,7.0,1.0,200.0,,0.9331610044313147,0.8860277983948718,0.8601466992665037,0.9135349052934423,"[20.66372126340866, 20.604843020439148, 20.677091658115387, 21.273176312446594, 20.316152811050415, 20.423540771007538, 20.347004413604736, 19.816603004932404, 18.929728090763092, 18.962273240089417, 19.210494697093964, 18.483306884765625, 19.615239202976227, 17.513508081436157, 19.38774061203003, 17.026736557483673, 16.96157193183899, 17.43188852071762, 17.111992478370667, 17.170210599899292, 16.17361056804657, 16.360852122306824, 16.926494419574738, 16.611783802509308, 15.430926442146301, 16.532893657684326, 15.517865359783173, 15.443787574768066, 15.255371570587158, 14.413779437541962, 15.113817155361176, 14.972224950790405, 14.360073328018188, 14.08274108171463, 14.127282202243805, 13.724501073360443, 13.81734049320221, 13.962421774864197, 13.418790459632874, 13.855907618999481, 12.948391556739807, 12.688590347766876, 12.773038744926453, 13.271243572235107, 12.041472911834717, 12.500375926494598, 11.875565528869629, 11.835779309272766, 11.731924593448639, 11.330771148204803]",0.0034973690053775805
9.0,2.0,128.0,128.0,,0.0054971966054365,removal,0.0,0.3298072274133508,366.6,mean,GCNConv,15.0,4.0,1.0,100.0,,0.9251846381093056,0.8833543850045846,0.9378973105134476,0.8348276193293229,"[7.988149404525757, 8.794756531715393, 8.83188509941101, 8.575153768062592, 8.637924075126648, 7.9966073632240295, 7.532294154167175, 7.597482860088348, 8.263938069343567, 8.01538336277008, 8.000255763530731, 7.5237690806388855, 7.408067941665649, 7.577101469039917, 7.974417150020599, 6.918784558773041, 7.810998618602753, 6.811088263988495, 6.865973711013794, 6.699230313301086, 6.651163220405579, 6.684366524219513, 6.720003366470337, 6.410758316516876, 6.341546535491943, 6.28332781791687, 6.110208749771118, 6.1819047927856445, 5.986452579498291, 5.9629387855529785, 5.635164141654968, 5.696874797344208, 5.564333260059357, 5.394195020198822, 5.340973794460297, 5.164663255214691, 4.9604140520095825, 4.887118339538574, 4.992780804634094, 4.8512919545173645, 4.569748401641846, 4.521524548530579, 4.443251013755798, 4.233886629343033, 4.1207534968853, 4.182951241731644, 3.9690802097320557, 3.7819784283638, 3.8594353795051575, 3.7324511110782623]",0.006154210544595762
10.0,2.0,128.0,128.0,,0.0059594841984977,removal,0.0,0.2297762008889815,366.6,mean,GCNConv,15.0,5.0,1.0,400.0,,0.9295420974889218,0.8823973766109706,0.8748166259168704,0.8901437881906447,"[50.17222434282303, 47.04536074399948, 42.82075923681259, 40.85518419742584, 38.24218821525574, 34.927832901477814, 32.039718091487885, 30.679493486881256, 27.588350027799606, 26.551988124847412, 24.636814057826996, 22.091555774211884, 20.404109239578247, 19.489554703235626, 18.032311141490936, 16.627984285354614, 15.158777251839638, 14.692568361759186, 13.272344887256622, 12.382664859294891, 11.403022557497025, 10.613370478153229, 9.875347450375557, 9.182515516877174, 8.624615803360939, 8.033639267086983, 7.661411836743355, 7.228248253464699, 6.718676492571831, 6.2211363315582275, 5.961847767233849, 5.653647676110268, 5.250380709767342, 4.866996087133884, 4.7217682003974915, 4.659857377409935, 4.314109265804291, 4.067004345357418, 3.9974630773067474, 3.733321599662304, 3.6203025355935097, 3.3060049638152122, 3.2506013661623, 3.108078323304653, 2.9647620022296906, 2.9517656937241554, 2.7756586372852325, 2.7235355004668236, 2.628832273185253, 2.466560799628496]",0.008856467672392442
9.0,2.0,128.0,128.0,,0.0044578026074738,removal,0.0,0.3377534273458361,366.6,mean,GCNConv,15.0,3.0,1.0,100.0,,0.9236336779911374,0.8822888217622449,0.9474327628361857,0.8255350360062115,"[8.075074195861816, 8.90611982345581, 8.975322961807251, 8.741195559501648, 8.829223155975342, 8.208739578723907, 7.701776504516602, 7.811787962913513, 8.513340532779694, 8.262143850326538, 8.281644344329834, 7.807796239852905, 7.7425097823143005, 7.903513431549072, 8.366831302642822, 7.25471168756485, 8.230593919754028, 7.199449300765991, 7.2840898633003235, 7.134381592273712, 7.123304784297943, 7.185906529426575, 7.274705290794373, 6.930811703205109, 6.912608325481415, 6.87506228685379, 6.719537019729614, 6.798711895942688, 6.661344647407532, 6.65541797876358, 6.291120946407318, 6.423997700214386, 6.343085050582886, 6.11041533946991, 6.10395359992981, 5.936937391757965, 5.74934321641922, 5.685435593128204, 5.848310708999634, 5.7449246644973755, 5.44020539522171, 5.404199004173279, 5.38357150554657, 5.135627627372742, 5.016729950904846, 5.139905333518982, 4.883345305919647, 4.70446640253067, 4.794282019138336, 4.699795663356781]",0.0017371478527324978
9.0,2.0,128.0,128.0,,0.0061192291174678,removal,0.0,0.2126046754567137,366.6,mean,GCNConv,15.0,8.0,1.0,400.0,,0.929615952732644,0.8818141490961805,0.8691931540342299,0.894814332021921,"[47.839960277080536, 44.494457364082336, 40.54401260614395, 38.64199846982956, 35.85538524389267, 32.75917458534241, 29.85611402988434, 28.31246590614319, 25.46760556101799, 24.36121916770935, 22.477016180753708, 20.034801483154297, 18.346940964460373, 17.501719772815704, 16.020309925079346, 14.738026082515717, 13.375464364886284, 12.958870828151703, 11.594854980707169, 10.810587972402573, 9.966848865151405, 9.228964820504189, 8.619337871670723, 8.016108572483063, 7.523179605603218, 7.0003959238529205, 6.693315699696541, 6.298400655388832, 5.875443205237389, 5.409842513501644, 5.20710401982069, 4.949108645319939, 4.58805625885725, 4.261449821293354, 4.121190123260021, 4.078428000211716, 3.779014602303505, 3.558177761733532, 3.5071585699915886, 3.292977936565876, 3.1873819045722485, 2.9113324508070946, 2.8626622781157494, 2.7416286543011665, 2.6166579499840736, 2.5963152050971985, 2.4532313719391823, 2.3967482559382915, 2.331314831972122, 2.1781454011797905]",0.004876280456565388
10.0,2.0,128.0,128.0,,0.0060005056555464,removal,0.0,0.22146901396527913,366.6,mean,GCNConv,15.0,5.0,1.0,300.0,,0.9285081240768095,0.8808874539053477,0.8753056234718827,0.8865859846816513,"[29.029501259326935, 29.476147413253784, 27.92605173587799, 26.342119932174683, 24.326112508773804, 23.730538368225098, 24.18665361404419, 21.915873289108276, 20.29786068201065, 19.642986059188843, 19.17228454351425, 17.421163022518158, 16.83604010939598, 15.196228295564651, 15.164611518383026, 14.101989567279816, 13.20705235004425, 12.679183155298233, 11.872068971395493, 11.241158097982407, 10.384172052145004, 9.5958913564682, 9.38156920671463, 8.770790219306946, 8.180315166711807, 7.753224343061447, 7.296538978815079, 6.648844093084335, 6.466795444488525, 5.884462848305702, 5.851887732744217, 5.311902433633804, 5.203434780240059, 4.856267690658569, 4.696038268506527, 4.379627883434296, 4.1542941480875015, 4.01860411465168, 3.733128786087036, 3.5628983676433563, 3.422441214323044, 3.3546072691679, 3.2349363192915916, 3.0135205686092377, 2.937621347606182, 2.8144306540489197, 2.699516363441944, 2.568451948463917, 2.538763038814068, 2.4349740743637085]",0.004573542157849982
9.0,2.0,256.0,64.0,,0.0057466754002102,removal,0.0,0.1808934207974436,366.6,sum,GCNConv,15.0,14.0,1.0,500.0,,0.9307976366322009,0.8808016539386792,0.8459657701711493,0.9187180722522713,"[61.14759936928749, 56.58176231384277, 51.06215173006058, 46.32234179973602, 41.84943038225174, 37.55405832827091, 35.15524870157242, 32.8470099568367, 29.325493901968002, 26.769897788763046, 24.92016503214836, 21.70851305127144, 20.53043982386589, 18.172226190567017, 16.536968775093555, 15.3582132011652, 14.020160019397736, 12.532868020236492, 12.007391229271889, 11.113594144582748, 10.212274685502052, 9.36994381248951, 8.738690286874771, 7.945237398147583, 7.60622401535511, 6.9747413247823715, 6.529695309698582, 6.099676303565502, 5.8596364334225655, 5.342001964338124, 5.097881563007832, 4.672144801355898, 4.469164475798607, 4.299932826310396, 4.042856402695179, 3.9481187909841537, 3.745142437517643, 3.5089953243732452, 3.2959419675171375, 3.2475573644042015, 3.0448272451758385, 3.022964745759964, 2.829464977607131, 2.681242674589157, 2.5453272461891174, 2.415654867887497, 2.3339603263884783, 2.2731461506336927, 2.172824624925852, 2.1335429958999157]",0.010353220079607674
7.0,2.0,256.0,128.0,,0.0093367685557331,removal,0.0,0.21588171080181554,366.6,mean,GINConv,5.0,6.0,1.0,100.0,,0.9290989660265879,0.8804092385152031,0.8640586797066014,0.8974282325229274,"[24.0617733001709, 22.52973836660385, 21.045240610837936, 19.65975445508957, 18.133460849523544, 16.41173627972603, 14.98572564125061, 13.418174654245377, 12.25818845629692, 10.479017853736877, 9.669017523527145, 9.344027429819107, 7.79646772146225, 6.785328149795532, 6.540501892566681, 5.7000028640031815, 5.189967021346092, 4.604073986411095, 4.215922996401787, 4.004167914390564, 3.719230003654957, 3.376627139747143, 3.1788308545947075, 3.014531597495079, 2.705849140882492, 2.7221349105238914, 2.4095195084810257, 2.220653187483549, 2.157148391008377, 1.9952686205506325, 1.846563774626702, 1.8040771503001451, 1.6899533085525036, 1.6791048981249332, 1.5967321395874023, 1.4854268543422222, 1.4259183295071125, 1.3326822314411402, 1.3139618523418903, 1.242774110287428, 1.1817901395261288, 1.1549342181533575, 1.1099883317947388, 1.0869639925658703, 1.041419643908739, 0.9422476477921009, 0.9277212619781494, 0.929859234020114, 0.8791562262922525, 0.8463552463799715]",0.00360694240207658
9.0,2.0,128.0,128.0,,0.0044516500428155,removal,0.0,0.2234725494437697,366.6,mean,GCNConv,15.0,5.0,1.0,400.0,,0.9285819793205317,0.8801503360891626,0.8682151589242053,0.8924234906115839,"[47.82097750902176, 45.621593594551086, 42.51517981290817, 41.35883194208145, 39.305280923843384, 36.516795456409454, 33.888994455337524, 33.113652765750885, 30.221993058919907, 29.784330010414124, 28.015629291534424, 25.596954345703125, 24.02683126926422, 23.534332811832428, 22.12326940894127, 20.776602566242218, 19.252204447984695, 19.06061762571335, 17.445281714200974, 16.484379291534424, 15.433046489953995, 14.51614162325859, 13.778278648853302, 12.93870297074318, 12.277929455041885, 11.545779198408127, 11.093045890331268, 10.492601752281189, 9.828611955046654, 9.131574481725693, 8.795968621969223, 8.368128433823586, 7.793619260191917, 7.263006418943405, 7.06663204729557, 6.996508568525314, 6.459777116775513, 6.116028010845184, 6.055767685174942, 5.615551799535751, 5.505322232842445, 5.0359466671943665, 4.936399430036545, 4.721740923821926, 4.511680088937283, 4.4896105751395226, 4.243849880993366, 4.142395794391632, 4.012289874255657, 3.7564282342791557]",0.010384661470270206
11.0,2.0,256.0,64.0,,0.0080507111937425,removal,0.0,0.2925284258465925,366.6,mean,GATConv,15.0,2.0,1.0,300.0,,0.9251846381093056,0.8800250748560613,0.9083129584352079,0.8534647639367527,"[30.184732526540756, 30.010698318481445, 28.480701684951782, 26.69003474712372, 24.40103542804718, 23.169920444488525, 21.96398288011551, 19.962297976017, 19.04071706533432, 17.080544352531433, 15.986066192388535, 14.950241267681122, 13.95388749241829, 12.892948180437088, 12.040641754865646, 10.866597324609756, 10.018272042274475, 9.570486187934875, 8.678720563650131, 8.305962651968002, 7.325676932930946, 6.7902471870183945, 6.295289039611816, 5.9944189339876175, 5.440249472856522, 5.014614030718803, 4.8403957933187485, 4.547589972615242, 4.270456999540329, 4.030010879039764, 3.726510241627693, 3.5329683795571327, 3.3643092066049576, 3.2670939713716507, 2.987578362226486, 2.91000147908926, 2.745206907391548, 2.538871683180332, 2.510273262858391, 2.3883207961916924, 2.229440353810787, 2.1833308935165405, 2.037465237081051, 1.9734490849077702, 1.869453564286232, 1.8003624007105827, 1.750698484480381, 1.6831601560115814, 1.605405304580927, 1.5382053777575493]",0.004936161960989316
7.0,1.0,256.0,128.0,,0.0039374477542731,removal,0.0,0.3210299969792156,366.6,mean,GCNConv,15.0,11.0,1.0,100.0,,0.9243722304283603,0.8798381605442402,0.9166259168704156,0.845933735718682,"[8.349644839763641, 8.271413803100586, 8.055836737155914, 8.112129807472229, 7.946321129798889, 8.012149572372437, 8.167006731033325, 8.082410454750061, 7.721927285194397, 7.760220527648926, 7.341416954994202, 7.789374053478241, 7.38887894153595, 7.045781135559082, 6.915401339530945, 7.5181010365486145, 7.007583498954773, 6.9016441106796265, 6.8312206864356995, 7.119640648365021, 6.727221965789795, 6.674439251422882, 6.510116875171661, 6.644307017326355, 6.406325042247772, 6.332255423069, 6.189310312271118, 6.241899251937866, 5.912051439285278, 5.892731785774231, 6.200094640254974, 5.74433434009552, 5.6545427441596985, 5.792854309082031, 5.5727686285972595, 5.445722162723541, 5.509372234344482, 5.2302640080451965, 5.190886318683624, 5.215541303157806, 5.153109490871429, 5.042190790176392, 4.920860201120377, 4.858186304569244, 4.843582928180695, 4.59654039144516, 4.7360206842422485, 4.56365442276001, 4.522978603839874, 4.451313614845276]",0.0004665566039233126
9.0,2.0,128.0,64.0,,0.0053019648226916,removal,0.0,0.2261775304611083,366.6,mean,GCNConv,15.0,3.0,1.0,100.0,,0.9292466765140326,0.8795887476200435,0.8555012224938874,0.9050817488355785,"[9.191648364067078, 9.213039517402649, 9.629246234893799, 9.474138259887695, 8.734334945678711, 8.708503782749176, 8.284936904907227, 8.745227634906769, 8.500298738479614, 8.594776391983032, 8.32379698753357, 8.12656569480896, 8.305475234985352, 7.987921833992004, 7.647473692893982, 7.747466862201691, 7.200279712677002, 7.46994161605835, 7.099898338317871, 7.015771329402924, 7.0652270913124084, 7.4950315952301025, 6.931423127651215, 6.702181339263916, 6.685366749763489, 6.748402833938599, 6.1758421659469604, 6.530117690563202, 6.4507516622543335, 6.210736036300659, 6.0812148451805115, 5.955664217472076, 5.961801707744598, 5.610457718372345, 5.564735949039459, 5.430620431900024, 5.310423195362091, 5.244826674461365, 4.952772229909897, 5.044414937496185, 5.024741768836975, 4.833814740180969, 4.886705040931702, 4.591366827487946, 4.506392300128937, 4.507730841636658, 4.411440521478653, 4.349792301654816, 4.133454352617264, 4.1049500703811646]",0.0018134553524173397
8.0,2.0,128.0,128.0,,0.0076721160044539,removal,0.0,0.22790354620381761,366.6,mean,GCNConv,15.0,8.0,1.0,500.0,,0.9279911373707532,0.8793395683410828,0.8687041564792175,0.8903074593258117,"[54.397063851356506, 48.640034556388855, 41.96461582183838, 37.268062233924866, 33.385854572057724, 28.789881646633148, 24.872934967279434, 22.181385725736618, 19.622464030981064, 17.517240419983864, 15.146554291248322, 13.218534007668495, 11.558221742510796, 10.52234534919262, 9.581045895814896, 8.55980198085308, 7.342902924865484, 6.921759456396103, 6.128881208598614, 5.838367260992527, 5.322761043906212, 5.03469093888998, 4.649082034826279, 4.18269670009613, 3.9080806337296963, 3.712386965751648, 3.4274544306099415, 3.121432978194207, 2.9405665956437588, 2.8767622113227844, 2.683519311249256, 2.523065149784088, 2.3508286084979773, 2.2923303991556168, 2.181637365370989, 2.0503760389983654, 1.945181606337428, 1.818869188427925, 1.7478020079433918, 1.6641311347484589, 1.6196907330304384, 1.4919649441726506, 1.4754187893122435, 1.4075483761262149, 1.3685830496251583, 1.2797176633030176, 1.2412588996812701, 1.2473985571414232, 1.15326271019876, 1.1403908357024193]",0.002780438016554819
5.0,2.0,128.0,256.0,,0.0013586577287974,removal,0.0,0.256362792295793,366.6,mean,GCNConv,5.0,2.0,1.0,100.0,0.2345695154907065,0.9259970457902513,0.879316480908727,0.8924205378973106,0.8666048205795873,"[6.211297780275345, 6.374902099370956, 6.077964097261429, 5.973449170589447, 6.321207523345947, 6.069400653243065, 5.795488879084587, 5.801291927695274, 5.685620002448559, 5.5927582532167435, 5.6224179565906525, 5.799687683582306, 5.488527804613113, 5.581108719110489, 5.320686161518097, 5.167994260787964, 5.210681043565273, 5.339476525783539, 5.065742775797844, 4.996414825320244, 5.06831793487072, 4.916178673505783, 4.685090743005276, 4.758222691714764, 4.70058511197567, 4.774574860930443, 4.4719508066773415, 4.643824651837349, 4.366907589137554, 4.375524625182152, 4.5804183781147, 4.27883505821228, 4.234925225377083, 4.032590225338936, 3.960215203464031, 4.0145346615463495, 3.859178561717272, 3.872120752930641, 3.909853219985962, 3.8413772359490395, 3.7971119433641434, 3.6403735354542732, 3.6374655067920685, 3.467730224132538, 3.3923684135079384, 3.4058201909065247, 3.348560556769371, 3.189066305756569, 3.200574782676995, 3.2330834046006203]",0.006052273719259204
9.0,2.0,128.0,64.0,,0.0051722642099922,removal,0.0,0.2160025234133459,366.6,mean,GCNConv,15.0,3.0,1.0,100.0,,0.928877400295421,0.8782353196622454,0.8491442542787286,0.9093978921878056,"[9.22265613079071, 9.242106795310974, 9.630074262619019, 9.474678635597229, 8.741478562355042, 8.707111060619354, 8.270505905151367, 8.752492666244507, 8.549551367759705, 8.569838643074036, 8.3235222697258, 8.108411967754364, 8.32013863325119, 8.016103029251099, 7.646861433982849, 7.794998943805695, 7.222798585891724, 7.507975697517395, 7.132121503353119, 7.027507424354553, 7.101610362529755, 7.5247209668159485, 6.957915484905243, 6.7531232833862305, 6.739896535873413, 6.799775779247284, 6.23868191242218, 6.597927510738373, 6.502351999282837, 6.265792667865753, 6.136271774768829, 6.005206882953644, 6.035039782524109, 5.66818368434906, 5.616075575351715, 5.517714500427246, 5.367278873920441, 5.308182060718536, 5.043944358825684, 5.132689297199249, 5.12334406375885, 4.913529753684998, 5.009308040142059, 4.706174165010452, 4.585596144199371, 4.614503562450409, 4.5216290056705475, 4.46896368265152, 4.2405573427677155, 4.200493812561035]",0.005897870215692502
8.0,2.0,64.0,128.0,,0.0089644390706321,removal,0.0,0.222077673076837,366.6,mean,GCNConv,5.0,8.0,1.0,100.0,,0.9292466765140326,0.8779931802384924,0.8427872860635697,0.9163164779675143,"[25.76907980442047, 22.270758628845215, 21.837205231189728, 20.460563451051712, 19.282063990831375, 18.801658630371094, 15.857429325580597, 14.900231339037418, 14.280280843377113, 12.65886116027832, 11.73476192355156, 10.628323525190353, 9.231011033058167, 8.305528758093715, 7.636172205209732, 6.730807259678841, 6.137457214295864, 5.646249249577522, 5.134536698460579, 4.644125893712044, 4.404563829302788, 4.115350306034088, 3.6376153007149696, 3.480572961270809, 3.195789285004139, 3.062830425798893, 2.8038224428892136, 2.66865760833025, 2.3250051891664043, 2.323981434106827, 2.129716396331787, 2.0691924914717674, 1.9896438792347908, 1.9121308624744415, 1.714875303208828, 1.700804516673088, 1.633043583482504, 1.5636500306427479, 1.5353378430008888, 1.3453254830092192, 1.3923932909965515, 1.2882132232189178, 1.253023561090231, 1.206820022314787, 1.1436088010668755, 1.0860431715846062, 0.9857700771535747, 1.00606850348413, 1.0169426538050175, 0.955240286886692]",0.0017481527598571108
