K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,clusters,sampling,num_epochs,anomaly_detector,accuracy,f1,recall,precision,losses,f1_std,reliable_mini_batch,test_accuracy,test_f1,test_recall,test_precision
10.0,2.0,64.0,64.0,,0.0078153080874849,relabeling,0.2224372029256797,0.001068481046398,654.0,sum,GCNConv,10.0,3.0,500.0,,,,0.934734988403058,0.6189341692789969,0.5430143014301431,0.719533527696793,"[402.9097537994385, 297.21018505096436, 225.07775115966797, 175.21822237968445, 139.90211987495422, 114.16681218147278, 94.95168328285217, 80.24009597301483, 68.74031960964203, 59.586334347724915, 52.18629276752472, 46.09897589683533, 41.04876130819321, 36.795630395412445, 33.17981654405594, 30.08414649963379, 27.40574461221695, 25.078005224466324, 23.029584914445877, 21.230504274368286, 19.632690638303757, 18.207276821136475, 16.935298919677734, 15.786649972200394, 14.75473427772522, 13.81575122475624, 12.96335557103157, 12.185579597949982, 11.47314965724945, 10.82175400853157, 10.220254927873611, 9.667484372854233, 9.156401962041855, 8.682534396648407, 8.24171008169651, 7.834485664963722, 7.4526631236076355, 7.098206385970116, 6.76563735306263, 6.454657018184662, 6.1636021733284, 5.889432229101658, 5.632677614688873, 5.389974474906921, 5.162401057779789, 4.946996562182903, 4.743223257362843, 4.551232397556305, 4.3688544780015945, 4.196394175291061]",,1.0,,,,
12.0,3.0,128.0,128.0,,0.0085036551291079,relabeling,0.0585442617524327,0.0044725490099601,654.0,mean,GATConv,30.0,4.0,100.0,,,,0.9320290353062451,0.6129387305857894,0.5513751375137513,0.6899779735682819,"[44.33042526245117, 43.173288345336914, 42.01548767089844, 40.87629985809326, 39.80168056488037, 38.64271259307861, 37.579647064208984, 36.622056007385254, 35.495944023132324, 34.68404769897461, 33.70540714263916, 32.836910247802734, 31.932167053222656, 31.167006015777588, 30.38735294342041, 29.55186414718628, 28.877761840820312, 28.108639240264893, 27.43511724472046, 26.624464511871338, 26.087493419647217, 25.37798547744751, 24.81969451904297, 24.22736167907715, 23.587921142578125, 23.091689586639404, 22.540502071380615, 21.993242740631104, 21.510802745819092, 21.03111171722412, 20.461458683013916, 20.10897207260132, 19.634161949157715, 19.247811317443848, 18.817187309265137, 18.425668239593506, 18.01028871536255, 17.683581829071045, 17.29763412475586, 16.90132427215576, 16.496269702911377, 16.267802238464355, 15.919586658477783, 15.555545330047607, 15.310200214385986, 14.957028150558472, 14.671982765197754, 14.378989458084106, 14.119556427001953, 13.877767324447632]",,1.0,,,,
19.0,3.0,64.0,256.0,,0.0029381543958172,removal,0.3051767582258877,0.0158977468115563,654.0,sum,GCNConv,30.0,6.0,1500.0,,,,0.9263808951121038,0.6109850204266909,0.5922992299229923,0.6308882118584486,"[843.3425426483154, 750.4875345230103, 669.7461614608765, 599.6583967208862, 538.7406940460205, 485.7577486038208, 439.50242137908936, 398.98201990127563, 363.4806327819824, 332.1953511238098, 304.52556133270264, 280.0037031173706, 258.1724371910095, 238.67448329925537, 221.20786428451538, 205.5067777633667, 191.33920431137085, 178.54298186302185, 166.92081332206726, 156.3384702205658, 146.72542905807495, 137.92280554771423, 129.83922266960144, 122.43074679374695, 115.5915539264679, 109.29237270355225, 103.46584868431091, 98.06329071521759, 93.05778276920319, 88.39627933502197, 84.06138110160828, 80.01284265518188, 76.23287057876587, 72.6970739364624, 69.38230752944946, 66.27946162223816, 63.350483536720276, 60.60238814353943, 58.01564598083496, 55.57773220539093, 53.26715564727783, 51.09561777114868, 49.03416895866394, 47.09172546863556, 45.242508351802826, 43.48499822616577, 41.82521152496338, 40.24315631389618, 38.74545872211456, 37.31144160032272]",,1.0,,,,
6.0,1.0,64.0,128.0,,0.0050678084543476,removal,0.0629305878715303,0.0057243539190297,654.0,mean,GCNConv,15.0,13.0,1000.0,cluster,100.0,nearest_neighbors,0.9313418091229276,0.6095028704042995,0.5489548954895489,0.685063152114223,"[110.75360882282257, 74.56267049908638, 58.2477525472641, 49.264454868622124, 38.51172739267349, 30.90131918131374, 24.815100354142487, 20.665204611606896, 16.915215187473223, 14.881213302025571, 12.478499829769135, 10.783107709838077, 9.564494171529077, 8.521642126142979, 7.258038140193094, 6.587107386090793, 6.076187673956156, 5.35654928907752, 4.8988982159644365, 4.4135471996924025, 3.980863276781747, 3.7516622324474156, 3.409246504306793, 3.236130556681019, 2.893174590426497, 2.7717986311763525, 2.524616203183541, 2.382763110632368, 2.2734504770487547, 2.1273555611260235, 1.9719503032392822, 1.8527261838316917, 1.6947080241516232, 1.6683452166616917, 1.568680358119309, 1.439617881369486, 1.408494506496936, 1.3085264957044274, 1.2337764659896493, 1.1862851986661553, 1.1317381160333753, 1.0515929807443172, 0.9959727879613638, 0.9688930938136764, 0.896409843226138, 0.8996505142422393, 0.8322817938169464, 0.8044775899033993, 0.7414070362210623, 0.712903870291484, 0.6747540891537938, 0.6477950597181916, 0.6284711264306679, 0.582768269101507, 0.5718665940294159, 0.5584654958220199, 0.5060920476389583, 0.5142108127038227, 0.476787106035772, 0.47115328463496553, 0.4597134022042155, 0.4397519359481521, 0.41648775519570336, 0.3987378259043908, 0.3801094960872433, 0.3594209951585299, 0.3565853690961376, 0.344806244247593, 0.3309183375095017, 0.31228606703007245, 0.3029196574220805, 0.29644635412842035, 0.2776685531352996, 0.2650806566234678, 0.2563637599469075, 0.2548814203219081, 0.24104146005993243, 0.24134228308685124, 0.2255417534033768, 0.21806521797952882, 0.2076811793140223, 0.19784297188698474, 0.19399451163417325, 0.18871428753482178, 0.17995616717234952, 0.17512749327579513, 0.16200161728920648, 0.15542817265850317, 0.15632955955425132, 0.15060347819326125, 0.14653753611491993, 0.13989518984453753, 0.13286935152791557, 0.12897240254096687, 0.12651971203740686, 0.12307159655028954, 0.11292095775934285, 0.11208850816910854, 0.10868919838685542, 1.8736003676895052]",,,,,,
7.0,1.0,64.0,128.0,,0.0077896003498936,removal,0.1522266150872807,0.02630833597829,654.0,mean,GATConv,15.0,2.0,500.0,cluster,100.0,nearest_neighbors,0.9350356498582596,0.6094254357650097,0.5192519251925193,0.7375,"[50.11071848869324, 40.37479496002197, 34.496103405952454, 29.796988427639008, 25.360903650522232, 21.965854346752167, 18.035212084650993, 15.19694036245346, 12.84950029477477, 10.909823663532734, 9.464743107557297, 8.299356073141098, 6.907736013294198, 6.532749325037003, 6.627571322023869, 5.198144011199474, 4.894812189042568, 4.105452134041116, 3.8915592283010483, 3.4957346264855005, 3.134089690516703, 3.1136531233787537, 2.7745216377079487, 2.669373981654644, 2.427631076425314, 2.3088403698056936, 2.077246880857274, 2.013604313135147, 1.7857772333081812, 1.7488821428269148, 1.6783658545464277, 1.5969645185396075, 1.5026114862412214, 1.3724717105505988, 1.3246460362861399, 1.3079560659825802, 1.244611820206046, 1.1279598470428027, 1.0785376057610847, 1.056454068981111, 1.0308866202831268, 0.997648797929287, 0.96492257155478, 0.9132261257618666, 0.8490314059890807, 0.8239018740132451, 0.8101290250197053, 1.014618600718677, 0.8144483361393213, 0.7450330192223191, 0.6912944987416267, 0.674150557257235, 0.6441545691341162, 0.6022984459996223, 0.590219784528017, 0.5621246464143042, 0.5600476060062647, 0.5450156945735216, 0.535530460998416, 0.49605824425816536, 0.4845378543250263, 0.4650295157916844, 0.45196889666840434, 0.4360797594272299, 0.4193083791760728, 0.407158256159164, 0.3944441937492229, 0.3810501300249598, 0.37282277996564517, 0.3610658518082346, 0.364801287651062, 0.3497393489815295, 0.3376792725175619, 0.3362951958552003, 0.31603960576467216, 0.3107258443487808, 0.2970426972024143, 0.28693692362867296, 0.28691169572994113, 0.27945925772655755, 0.2779641292290762, 0.26147320638847305, 0.2682188916951418, 0.25195507472380996, 0.2497253119945526, 0.23784375848481432, 0.23265313581941882, 0.23343110806308687, 0.21701647411100566, 0.21864154189825058, 0.21889449772424996, 0.21241501905024052, 0.2056945483200252, 0.20074839517474174, 0.1968439248157665, 0.19435721053741872, 0.180826828465797, 0.18068449152633548, 0.17102445029013325, 0.17443188920151442]",,,,,,
8.0,3.0,64.0,256.0,,0.0055763028268333,removal,0.1838826177078633,0.0179877722124339,654.0,mean,GCNConv,20.0,10.0,1500.0,,,,0.930461300575552,0.6043499511241447,0.5441144114411441,0.679582302830448,"[478.1207413673401, 347.1027681827545, 259.58067989349365, 200.02092599868774, 158.28789913654327, 128.2157620191574, 105.89736044406891, 88.93313932418823, 75.74914538860321, 65.29153609275818, 56.86639600992203, 49.96929860115051, 44.257796227931976, 39.465845584869385, 35.40555936098099, 31.930471777915955, 28.935649544000626, 26.33564007282257, 24.064316123723984, 22.06230527162552, 20.29568776488304, 18.7213064879179, 17.315106227993965, 16.054300919175148, 14.918401554226875, 13.891310691833496, 12.957824930548668, 12.111452385783195, 11.33766496181488, 10.628815814852715, 9.979736343026161, 9.38173446804285, 8.831295274198055, 8.323267608880997, 7.851185619831085, 7.415161781013012, 7.007687717676163, 6.630990758538246, 6.279762648046017, 5.950950503349304, 5.643783003091812, 5.357111610472202, 5.087879791855812, 4.835825905203819, 4.598457079380751, 4.374959617853165, 4.1652493737638, 3.9677729345858097, 3.781371932476759, 3.6052689366042614]",,1.0,,,,
18.0,3.0,128.0,128.0,,0.0065442739369189,relabeling,0.0813837768406537,0.0110402354886603,654.0,mean,GCNConv,30.0,2.0,100.0,,,,0.9260158062022164,0.6023317557428143,0.574037403740374,0.6335599805730937,"[66.84897804260254, 65.33601570129395, 64.06604957580566, 62.7661190032959, 61.42009353637695, 60.029704093933105, 58.827484130859375, 57.591064453125, 56.37398147583008, 55.29784965515137, 54.098464012145996, 52.959970474243164, 51.9910774230957, 50.8639554977417, 49.76667022705078, 48.77588176727295, 47.91757583618164, 46.94924831390381, 45.99873161315918, 45.0791540145874, 44.18294143676758, 43.2737398147583, 42.558457374572754, 41.676612854003906, 40.81995868682861, 40.06460380554199, 39.32187461853027, 38.58383274078369, 37.914926528930664, 37.235793113708496, 36.50357437133789, 35.87056827545166, 35.268089294433594, 34.47807788848877, 34.026427268981934, 33.31668949127197, 32.73895835876465, 32.20336055755615, 31.69532060623169, 31.15477705001831, 30.58742904663086, 30.054858207702637, 29.54930305480957, 28.967848777770996, 28.608168125152588, 28.09987783432007, 27.665152549743652, 27.197484493255615, 26.748355388641357, 26.334924697875977]",,1.0,,,,
13.0,3.0,64.0,256.0,,0.0010518071795779,removal,0.2099345446927256,0.0113340278005026,654.0,sum,GINConv,10.0,9.0,100.0,,,,0.9295378403917188,0.5999268381904646,0.5412541254125413,0.6728665207877462,"[121.51518154144287, 120.48697662353516, 119.47229766845703, 118.4787130355835, 117.48147773742676, 116.49528217315674, 115.54163265228271, 114.54990482330322, 113.61468029022217, 112.64113807678223, 111.70571708679199, 110.81377029418945, 109.85782432556152, 108.95299339294434, 108.06799030303955, 107.20582389831543, 106.32326030731201, 105.40209007263184, 104.57192039489746, 103.73940563201904, 102.88055419921875, 102.03481006622314, 101.19594764709473, 100.38427543640137, 99.57319736480713, 98.76095390319824, 97.97413635253906, 97.17987060546875, 96.39486408233643, 95.60199356079102, 94.8300371170044, 94.10201168060303, 93.35305976867676, 92.54124927520752, 91.82954502105713, 91.10381126403809, 90.38467407226562, 89.69248390197754, 88.97048664093018, 88.28943538665771, 87.5950059890747, 86.90795612335205, 86.20579624176025, 85.54626369476318, 84.87518310546875, 84.22406673431396, 83.55279159545898, 82.89376544952393, 82.25094413757324, 81.60920333862305]",,1.0,,,,
15.0,1.0,256.0,256.0,,0.0071458102705216,removal,0.290019186840163,0.0066325749537506,654.0,mean,GCNConv,15.0,2.0,100.0,cluster,100.0,nearest_neighbors,0.923782321106434,0.5998421468034728,0.5852585258525853,0.6151711378353376,"[96.63792419433594, 92.82619094848633, 89.18741035461426, 85.66406059265137, 82.25011444091797, 79.06969547271729, 75.97012424468994, 73.01322078704834, 70.2384033203125, 67.64033317565918, 65.07567310333252, 62.67119884490967, 60.405757904052734, 58.2674560546875, 56.17465877532959, 54.22396516799927, 52.31464385986328, 50.547800064086914, 48.83253860473633, 47.19412708282471, 45.66644525527954, 44.186970233917236, 42.77411508560181, 41.41082191467285, 40.08175563812256, 38.863890171051025, 37.69215488433838, 36.559632778167725, 35.49245548248291, 34.46895456314087, 33.470030784606934, 32.49382781982422, 31.603851318359375, 30.742128372192383, 29.892134189605713, 29.08534860610962, 28.2916157245636, 27.57510471343994, 26.845826387405396, 26.17790961265564, 25.498168468475342, 24.860074281692505, 24.23560643196106, 23.640597820281982, 23.09465265274048, 22.52109384536743, 22.01064157485962, 21.496143102645874, 21.0019588470459, 20.522539377212524, 20.039604902267456, 19.625683546066284, 19.149950981140137, 18.776190757751465, 18.371684074401855, 17.968089818954468, 17.59065818786621, 17.219595193862915, 16.875123500823975, 16.53212833404541, 16.203017711639404, 15.885669708251953, 15.567205429077148, 15.249604940414429, 14.95044469833374, 14.670413970947266, 14.400815963745117, 14.132782459259033, 13.863558053970337, 13.611370921134949, 13.358379364013672, 13.122283816337585, 12.888166069984436, 12.65286386013031, 12.43376088142395, 12.22531771659851, 12.01991879940033, 11.79206931591034, 11.605452537536621, 11.41115391254425, 11.215587139129639, 11.03485894203186, 10.85412883758545, 10.686785578727722, 10.511027693748474, 10.333815455436707, 10.182827234268188, 10.024682402610779, 9.864131212234497, 9.708207964897156, 9.560778141021729, 9.415209770202637, 9.282286286354065, 9.14683711528778, 8.993735074996948, 8.873482584953308, 8.744060277938843, 8.618701696395874, 8.486534237861633, 8.374813795089722]",,,,,,
7.0,2.0,64.0,64.0,,0.0026917672246929,removal,0.2943305728209619,0.0130694227031965,654.0,mean,GINConv,30.0,1.0,100.0,,,,0.9260158062022164,0.5938936696923258,0.5542354235423542,0.6396648044692738,"[26.07016611099243, 25.7972092628479, 25.621854782104492, 25.39368486404419, 25.171512603759766, 24.96113157272339, 24.746444702148438, 24.468681812286377, 24.340660095214844, 24.10428237915039, 23.87421226501465, 23.71045446395874, 23.500147819519043, 23.311707973480225, 23.08151340484619, 22.90782642364502, 22.709761142730713, 22.484317779541016, 22.306159496307373, 22.1632137298584, 21.96130609512329, 21.78901195526123, 21.568389892578125, 21.370079040527344, 21.204680919647217, 21.077227115631104, 20.87533473968506, 20.733839511871338, 20.54410457611084, 20.29531240463257, 20.155949592590332, 20.01074743270874, 19.87883186340332, 19.67991304397583, 19.46828031539917, 19.363999366760254, 19.20641803741455, 19.044740676879883, 18.90007209777832, 18.71889591217041, 18.61595582962036, 18.414820671081543, 18.302258491516113, 18.131983280181885, 17.98862361907959, 17.834548473358154, 17.624518394470215, 17.578142642974854, 17.44566249847412, 17.338786602020264]",,1.0,,,,
8.0,3.0,64.0,256.0,,0.005210376171117,removal,0.3301218401869867,0.0278812677957192,654.0,mean,GINConv,20.0,1.0,100.0,,,,0.9196160123700712,0.5697206575468444,0.5452145214521452,0.5965334617236399,"[37.205742835998535, 36.43321180343628, 35.675981521606445, 34.94968032836914, 34.20864963531494, 33.50528001785278, 32.82077407836914, 32.13750982284546, 31.47825336456299, 30.83552885055542, 30.20547389984131, 29.602688312530518, 28.999547958374023, 28.41874599456787, 27.846555709838867, 27.313962936401367, 26.76200008392334, 26.23310661315918, 25.71796751022339, 25.23095178604126, 24.749176025390625, 24.27418565750122, 23.80364418029785, 23.36188840866089, 22.922956466674805, 22.484787940979004, 22.077500820159912, 21.66596269607544, 21.26797580718994, 20.880210876464844, 20.507107734680176, 20.14490556716919, 19.782140254974365, 19.415481567382812, 19.080602645874023, 18.74750280380249, 18.4206223487854, 18.108485221862793, 17.793058395385742, 17.494036197662354, 17.19866704940796, 16.911707401275635, 16.620433807373047, 16.350130081176758, 16.080253839492798, 15.815613508224487, 15.556510210037231, 15.30011510848999, 15.059622764587402, 14.820053577423096]",,1.0,,,,
19.0,3.0,128.0,64.0,,0.0058868139340337,relabeling,0.0681654369067574,0.0010009118556204,654.0,sum,GINConv,30.0,4.0,1500.0,,,,0.9170389141826304,0.5639462693306242,0.5496149614961496,0.579044969865554,"[797.1838150024414, 632.6369190216064, 508.99050426483154, 415.81074476242065, 344.82305240631104, 289.9414792060852, 246.86126708984375, 212.660879611969, 185.01861596107483, 162.43937015533447, 143.74628233909607, 128.1262948513031, 114.91498732566833, 103.67404627799988, 93.99613952636719, 85.63254976272583, 78.34410488605499, 71.94252967834473, 66.30914402008057, nan, nan, 53.084452629089355, 49.54561859369278, nan, 43.39579528570175, 40.75476348400116, 38.32533651590347, 36.12038993835449, 34.065975189208984, 32.199997901916504, nan, nan, nan, nan, 24.749332666397095, nan, nan, nan, 20.425802022218704, 19.49897465109825, nan, nan, 17.075915694236755, nan, 15.682220190763474, nan, nan, nan, nan, nan]",,1.0,,,,
14.0,2.0,128.0,128.0,,0.0041483261285859,relabeling,0.0847358096575044,0.0085640637585489,654.0,mean,GINConv,10.0,2.0,500.0,,,,0.9027789708787904,0.5326726540724682,0.5676567656765676,0.5017502917152858,"[605.608738899231, 513.9093856811523, 438.83724212646484, 377.3889021873474, 326.99764919281006, 285.30767250061035, 250.7499647140503, 221.7941336631775, 197.3897087574005, 176.69254112243652, 158.99110507965088, 143.77001786231995, 130.58780455589294, 119.10584211349487, 109.0627555847168, 100.1959879398346, 92.36341941356659, 85.39844465255737, 79.17853939533234, 73.60608792304993, 68.58409631252289, 64.04906833171844, 59.9440484046936, 56.20370578765869, 52.79906749725342, 49.679318726062775, 46.82224541902542, 44.19750142097473, 41.772787392139435, 39.539501428604126, 37.4671545624733, 35.551058769226074, 33.76898378133774, 32.104220151901245, 30.558114886283875, 29.112421452999115, 27.759346663951874, 26.492722153663635, 25.307207822799683, 24.192084431648254, 23.143691956996918, 22.15197005867958, 21.22104513645172, 20.341320037841797, 19.51063922047615, 18.719335347414017, 17.97594726085663, 17.27239826321602, 16.603458434343338, 15.965498208999634]",,1.0,,,,
15.0,1.0,128.0,64.0,,0.0045513666662042,relabeling,0.304144028062165,0.0111735739404313,654.0,sum,SAGEConv,10.0,1.0,500.0,,,,0.8956919508633279,0.5154145465429512,0.5683168316831683,0.4715224534501643,"[644.2337694168091, 538.2376909255981, 453.1601734161377, 384.8426899909973, 329.7756896018982, 285.04086208343506, 248.4081335067749, 218.1163353919983, 192.93373775482178, 171.78225660324097, 153.84387254714966, 138.5596022605896, 125.37507891654968, 113.99975728988647, 104.07432043552399, 95.3826664686203, 87.71922826766968, 80.93531405925751, 74.90125668048859, 69.5065404176712, 64.67513251304626, 60.31323480606079, 56.3688782453537, 52.79067349433899, 49.53755855560303, 46.567896246910095, 43.85101234912872, 41.34881854057312, 39.053353667259216, 36.93716770410538, 34.982097804546356, 33.16400629281998, 31.480906784534454, 29.918776869773865, 28.461120188236237, 27.099242508411407, 25.828714340925217, 24.6411355137825, 23.523266404867172, 22.478581368923187, 21.495412081480026, 20.57420700788498, 19.697583973407745, 18.87164843082428, 18.094068080186844, 17.35818862915039, 16.660833030939102, 16.003973752260208, 15.380195647478104, 14.787904232740402]",,1.0,,,,
15.0,2.0,256.0,64.0,,0.0090001085238587,relabeling,0.0024228870157842,0.0159374943940981,654.0,sum,GCNConv,10.0,6.0,500.0,,,,0.8906880852160467,0.5131981637337414,0.5903190319031903,0.4538995093892742,"[591.9226789474487, 417.8396010398865, 305.65368604660034, 231.917724609375, 181.64642453193665, 146.14136743545532, 120.21156311035156, 100.74751043319702, 85.7384033203125, 73.94238650798798, 64.48488020896912, 56.76051449775696, 50.393882513046265, 45.066032230854034, 40.56008064746857, 36.711108922958374, 33.392089545726776, 30.51145476102829, 27.988450586795807, 25.770034581422806, 23.81223773956299, 22.068925380706787, 20.512689977884293, 19.11027094721794, 17.845500499010086, 16.700902223587036, 15.664601415395737, 14.715889155864716, 13.854582488536835, 13.058754354715347, 12.33266432583332, 11.661812633275986, 11.03988166153431, 10.465519547462463, 9.934131622314453, 9.439586877822876, 8.977855324745178, 8.549083814024925, 8.1478730738163, 7.771383121609688, 7.41928642988205, 7.087745279073715, 6.778490856289864, 6.485551983118057, 6.210166051983833, 5.950356349349022, 5.705343671143055, 5.473352201282978, 5.253255754709244, 5.0454206392169]",,1.0,,,,
8.0,3.0,64.0,256.0,,0.0036578237049151,relabeling,0.0592960432939492,0.0175298262542462,654.0,mean,GCNConv,30.0,2.0,500.0,,,,0.8638003607937462,0.4610808973487423,0.5969196919691969,0.3756057040011076,"[124.01484298706055, 117.99664163589478, 112.27701616287231, 106.84213066101074, 101.72445487976074, 96.97261953353882, 92.47187948226929, 88.22636651992798, 84.18408012390137, 80.44993448257446, 76.89189529418945, 73.57136869430542, 70.41163873672485, 67.44723463058472, 64.64046168327332, 61.995643615722656, 59.490108251571655, 57.11512780189514, 54.88684916496277, 52.77737379074097, 50.76488733291626, 48.87065768241882, 47.065141439437866, 45.371742248535156, 43.71000552177429, 42.196614265441895, 40.739378213882446, 39.34049725532532, 38.01344156265259, 36.74935793876648, 35.55391979217529, 34.40020298957825, 33.31262016296387, 32.25717604160309, 31.267943620681763, 30.309375286102295, 29.400805592536926, 28.523022174835205, 27.6883065700531, 26.888811230659485, 26.115055918693542, 25.3839772939682, 24.6742821931839, 23.99517595767975, 23.352641820907593, 22.71703851222992, 22.111180305480957, 21.547205805778503, 20.981484174728394, 20.4469792842865]",,1.0,,,,
11.0,2.0,128.0,64.0,,0.0049205024083933,relabeling,0.1793983598677748,0.0242379753106453,654.0,mean,SAGEConv,20.0,7.0,500.0,,,,0.8429473412937033,0.4516757891579815,0.6627062706270627,0.3425841674249317,"[244.8683500289917, 221.93696689605713, 201.36278533935547, 183.10335445404053, 166.969473361969, 152.62035417556763, 139.88077783584595, 128.55012941360474, 118.40248823165894, 109.40318965911865, 101.29668259620667, 94.02865505218506, 87.47221994400024, 81.56481409072876, 76.21069502830505, 71.3465404510498, 66.93407964706421, 62.921072244644165, 59.229973554611206, 55.86218237876892, 52.77418375015259, 49.92287731170654, 47.304843068122864, 44.87179505825043, 42.63425803184509, 40.54657053947449, 38.61606848239899, 36.816434383392334, 35.14051175117493, 33.57846021652222, 32.11072587966919, 30.737548232078552, 29.45132851600647, 28.247137904167175, 27.106950163841248, 26.04270088672638, 25.037332773208618, 24.08246159553528, 23.186813592910767, 22.33745950460434, 21.53741580247879, 20.77321571111679, 20.04913204908371, 19.362134873867035, 18.710162222385406, 18.093078136444092, 17.500915050506592, 16.938704013824463, 16.39858341217041, 15.888356983661652]",,1.0,,,,
13.0,1.0,256.0,256.0,,0.0056888336603891,relabeling,0.1144037115273189,0.0236271668445734,654.0,mean,GINConv,20.0,2.0,500.0,,,,0.8461687140280044,0.4267306922769107,0.5865786578657866,0.3353459119496855,"[288.1208972930908, 257.0354290008545, 229.75920963287354, 206.04906368255615, 185.42811584472656, 167.47112035751343, 151.79684925079346, 138.09201002120972, 126.04857158660889, 115.42985820770264, 106.08189964294434, 97.7400598526001, 90.3529806137085, 83.74631786346436, 77.80838918685913, 72.5166962146759, 67.7109603881836, 63.37031078338623, 59.435577630996704, 55.848620653152466, 52.58242845535278, 49.58876597881317, 46.852291107177734, 44.33496606349945, 42.01310181617737, 39.87576866149902, 37.88347327709198, 36.0565744638443, 34.347856402397156, 32.76019990444183, 31.28282642364502, 29.89421272277832, 28.605501174926758, 27.397591710090637, 26.264954209327698, 25.197610676288605, 24.190805554389954, 23.247736990451813, 22.36081063747406, 21.519990980625153, 20.728356778621674, 19.979952931404114, 19.26433116197586, 18.58976459503174, 17.946927309036255, 17.34229475259781, 16.763030767440796, 16.21182084083557, 15.690017879009247, 15.190717220306396]",,1.0,,,,
6.0,3.0,256.0,256.0,,0.0080341978327023,relabeling,0.0786097189429813,0.0262145459285899,654.0,mean,GCNConv,10.0,8.0,1500.0,,,,0.8308564556309596,0.4076413959085439,0.5962596259625963,0.3096788938407039,"[548.2060172557831, 250.36038064956665, 141.28171569108963, 91.1365062892437, 63.96700140833855, 47.50956749916077, 36.73942819237709, 29.265448912978172, 23.85261832177639, 19.795606836676598, 16.669363111257553, 14.203672334551811, 12.22788991779089, 10.614285342395306, 9.280580040067434, 8.164427917450666, 7.221301268786192, 6.4175644144415855, 5.72666222602129, 5.128706349059939, 4.60852743498981, 4.152973657473922, 3.751593444496393, 3.3976503275334835, 3.0832862202078104, 2.8031728956848383, 2.5529164131730795, 2.328480849042535, 2.1270459024235606, 1.9453296903520823, 1.781181768514216, 1.632655187509954, 1.4980577984824777, 1.3756006387993693, 1.2644136445596814, 1.1629624255001545, 1.0703448760323226, 0.9857744826003909, 0.9084327355958521, 0.8375089983455837, 0.7726488434709609, 0.7129988446831703, 0.6583224483765662, 0.6079919342882931, 0.5617247831542045, 0.5192141281440854, 0.48004130995832384, 0.44392011361196637, 0.41063282429240644, 0.37987821735441685]",,1.0,,,,
4.0,1.0,256.0,256.0,,0.0052297696886763,relabeling,0.2761596793519582,0.0228334310269423,654.0,mean,GCNConv,40.0,2.0,1500.0,,,,0.8118074048621252,0.390060555439549,0.6165016501650165,0.2852779474648748,"[131.38350558280945, 112.27043724060059, 96.30330061912537, 83.02075052261353, 72.04443967342377, 63.02819037437439, 55.52931833267212, 49.231146574020386, 43.93210744857788, 39.41657733917236, 35.563695311546326, 32.23006099462509, 29.352536261081696, 26.835570812225342, 24.630245208740234, 22.67811280488968, 20.955637633800507, 19.421439677476883, 18.04730734229088, 16.813742518424988, 15.708041071891785, 14.700508624315262, 13.790305733680725, 12.95724681019783, 12.202407628297806, 11.512259781360626, 10.871119856834412, 10.287124216556549, 9.746362939476967, 9.248060792684555, 8.784503743052483, 8.352284267544746, 7.955681413412094, 7.581424251198769, 7.236547663807869, 6.912318512797356, 6.6079563200473785, 6.323165640234947, 6.053948774933815, 5.803126618266106, 5.565121740102768, 5.342430084943771, 5.131626665592194, 4.932640463113785, 4.742842078208923, 4.565608993172646, 4.396422334015369, 4.235211476683617, 4.082218214869499, 3.9375250414013863]",,1.0,,,,
11.0,1.0,64.0,64.0,,0.0012877069295138,relabeling,0.38439655876052,0.0272002153904373,654.0,sum,GATConv,20.0,9.0,500.0,,,,0.7977836955588008,0.3896019706988202,0.6611661166116611,0.2761694697178568,"[253.50873279571533, 247.0958547592163, 240.79890727996826, 234.71532344818115, 228.800217628479, 223.04268741607666, 217.53831005096436, 212.1506004333496, 206.88522815704346, 201.84807348251343, 196.88066053390503, 192.1701431274414, 187.51319646835327, 183.027934551239, 178.64420557022095, 174.43238878250122, 170.34128284454346, 166.37525510787964, 162.47806549072266, 158.77324151992798, 155.10261726379395, 151.57567024230957, 148.14943408966064, 144.79773330688477, 141.56892013549805, 138.41536235809326, 135.37821054458618, 132.41055011749268, 129.49569129943848, 126.69226789474487, 123.9839677810669, 121.32497882843018, 118.7640290260315, 116.24997472763062, 113.80728435516357, 111.44108581542969, 109.13383293151855, 106.893630027771, 104.68315315246582, 102.57491493225098, 100.51406264305115, 98.48591589927673, 96.5435950756073, 94.61643815040588, 92.75263333320618, 90.91035771369934, 89.16926455497742, 87.44591426849365, 85.75844120979309, 84.11022567749023]",,1.0,,,,
